n_stock,industry_ret,top_mean_excess,bottom_mean_excess,k_spread,k_score,dispersion_std,iqr_excess,positive_ratio,negative_ratio,date,industry,window,k_zscore,k_pct
34,-0.07770059231604745,0.2432085407030843,-0.15389188004146614,0.39710042074455043,0.39710042074455043,0.1488571362449817,0.1626912307504964,0.4411764705882353,0.5588235294117647,2026-06-23,装修建材,20,2.002455768440953,0.9446640316205533
96,-0.004699783656694666,0.22326385962557116,-0.22753148022111117,0.4507953398466823,0.4507953398466823,0.16663306271535464,0.2050626971878019,0.3333333333333333,0.6666666666666666,2026-06-23,消费电子,20,1.8784075794324355,0.9367588932806324
85,0.011499470975450397,0.2199202942661109,-0.2126132867950214,0.43253358106113227,0.43253358106113227,0.1626915327861207,0.22593403290415415,0.3411764705882353,0.6588235294117647,2026-06-23,自动化设备,20,2.2388788027872963,0.9367588932806324
24,-0.04937114108779114,0.13604809645823643,-0.13580769271978058,0.271855789178017,0.271855789178017,0.1192729498002752,0.06976456995605584,0.16666666666666666,0.8333333333333334,2026-06-23,食品加工,20,1.5836365345913521,0.932806324110672
37,-0.006332466838602389,0.11185788555542689,-0.24448709284549802,0.35634497840092494,0.35634497840092494,0.13189341097694432,0.14471587275445463,0.2702702702702703,0.7297297297297297,2026-06-23,专业工程,20,1.5844808728736373,0.9288537549407114
12,0.21249248774551258,0.11865718372088836,-0.3330861189010572,0.45174330262194556,0.45174330262194556,0.19175742542712965,0.21126968580308422,0.16666666666666666,0.8333333333333334,2026-06-23,非金属材料Ⅱ,20,1.6970871645794345,0.924901185770751
32,-0.058744719553975075,0.15508876611484726,-0.1534605172782283,0.3085492833930755,0.3085492833930755,0.12077832534433312,0.12125331311293963,0.34375,0.65625,2026-06-23,纺织制造,20,1.5041640628332755,0.924901185770751
32,0.09628718647222653,0.21651689342700867,-0.2520418205874239,0.4685587140144326,0.4685587140144326,0.17693939478026297,0.22648756549877203,0.28125,0.71875,2026-06-23,金属新材料,20,1.7560808787951103,0.9209486166007905
46,0.04458523447572044,0.05561045321112172,-0.269399740779255,0.32501019399037673,0.32501019399037673,0.13231170424380606,0.1139150181281785,0.13043478260869565,0.8695652173913043,2026-06-23,工程咨询服务Ⅱ,20,1.483798866810436,0.9209486166007905
53,-0.08252718603302531,0.1430167115165332,-0.17021999333649035,0.3132367048530236,0.3132367048530236,0.1142084265799393,0.16356404609348196,0.4528301886792453,0.5471698113207547,2026-06-23,生物制品,20,1.4278781290938147,0.9209486166007905
11,-0.16550466577834919,0.16286900546702696,-0.13861396893932312,0.3014829744063501,0.3014829744063501,0.11657486670646601,0.1308358183442997,0.45454545454545453,0.5454545454545454,2026-06-23,贵金属,20,1.2246743593648277,0.9169960474308301
26,-0.07464936988397837,0.19865355898137882,-0.1763219694404461,0.3749755284218249,0.3749755284218249,0.143461364944033,0.1533983691931734,0.5384615384615384,0.46153846153846156,2026-06-23,环保设备Ⅱ,20,1.5035052026934952,0.9130434782608695
19,-0.07559461304597136,0.03707356872114352,-0.1743996430086678,0.21147321172981132,0.21147321172981132,0.07240119846710724,0.07740877271542912,0.2631578947368421,0.7368421052631579,2026-06-23,白酒Ⅱ,20,1.703416473949018,0.9130434782608695
101,-0.04962697462344084,0.11408024228826645,-0.21497805812219678,0.32905830041046324,0.32905830041046324,0.12490819008424654,0.1441825841974973,0.25742574257425743,0.7425742574257426,2026-06-23,电力,20,1.6931872531716692,0.9090909090909091
22,-0.02207322757545452,0.10502774095482337,-0.22258653175321913,0.3276142727080425,0.3276142727080425,0.11990862229939356,0.12428828631343058,0.22727272727272727,0.7727272727272727,2026-06-23,橡胶,20,1.4934141882622507,0.9090909090909091
11,-0.06539640363040758,0.09260985650957658,-0.16780167107723074,0.2604115275868073,0.2604115275868073,0.10710403941720882,0.07885303144861788,0.18181818181818182,0.8181818181818182,2026-06-23,汽车服务,20,1.5960016244491226,0.9090909090909091
14,-0.002619449609696212,0.2593310297055304,-0.21390044477705214,0.4732314744825825,0.4732314744825825,0.18735961735386936,0.09871233233134669,0.2857142857142857,0.7142857142857143,2026-06-23,照明设备Ⅱ,20,1.3131192609885265,0.9051383399209486
13,-0.02853159161477246,0.1764818661991505,-0.1775462518582528,0.3540281180574033,0.3540281180574033,0.14009783554113164,0.08630248608763402,0.3076923076923077,0.6923076923076923,2026-06-23,动物保健Ⅱ,20,1.667022903188767,0.9051383399209486
25,0.012815653626776774,0.08986065140347739,-0.24096231669945167,0.33082296810292905,0.33082296810292905,0.12778920169404087,0.15473579174008645,0.2,0.8,2026-06-23,化学纤维,20,1.5953325386672672,0.9011857707509882
34,-0.10820625605432004,0.15334896300506748,-0.169740028493943,0.3230889914990105,0.3230889914990105,0.11663986880994014,0.11221240543817529,0.2647058823529412,0.7352941176470589,2026-06-23,通信服务,20,1.2241335304100955,0.8972332015810277
188,0.005935688051541508,0.12099383132841227,-0.23495216754446674,0.35594599887287903,0.35594599887287903,0.14288597371002443,0.12041922916261982,0.16489361702127658,0.8351063829787234,2026-06-23,专用设备,20,1.501187847496658,0.8932806324110671
256,-0.12688853699777844,0.18901200549868472,-0.13760563031135334,0.32661763581003805,0.32661763581003805,0.12534087244443592,0.10912749873028971,0.44921875,0.55078125,2026-06-23,汽车零部件,20,1.3570826854836187,0.8932806324110671
10,-0.09324047593423312,0.39844334868173714,-0.14894091750510752,0.5473842661868447,0.5473842661868447,0.3554662948965072,0.1447786264287816,0.4,0.6,2026-06-23,黑色家电,20,2.1353710926357974,0.8913043478260869
59,-0.060050425053628995,0.1957556502144976,-0.20572930357521144,0.40148495378970905,0.40148495378970905,0.15341420468108097,0.22231850147639198,0.3559322033898305,0.6440677966101694,2026-06-23,军工电子Ⅱ,20,1.4162878509760097,0.8893280632411067
38,-0.08000776476120523,0.1461087172341444,-0.21197213885970204,0.35808085609384643,0.35808085609384643,0.13662492997705625,0.13543855354987777,0.34210526315789475,0.6578947368421053,2026-06-23,基础建设,20,1.0222672047028718,0.8774703557312253
30,-0.06463110619158559,0.15796292002016757,-0.15823337811427637,0.31619629813444394,0.31619629813444394,0.11945076999302102,0.10027127442886818,0.3333333333333333,0.6666666666666666,2026-06-23,燃气Ⅱ,20,1.2175518273341928,0.8774703557312253
35,-0.02798550536112953,0.07395569167748253,-0.14283600943552285,0.2167917011130054,0.2167917011130054,0.07872170757148556,0.07649961871163902,0.2857142857142857,0.7142857142857143,2026-06-23,航运港口,20,1.1238361670744912,0.8774703557312253
22,-0.08952229134044591,0.07191291078213276,-0.15258647915919582,0.22449938994132856,0.22449938994132856,0.09070237873411892,0.06958545117900405,0.45454545454545453,0.5454545454545454,2026-06-23,种植业,20,1.166187186925196,0.8695652173913043
29,-0.049657365861782564,0.09527885043848355,-0.18843669211573397,0.2837155425542175,0.2837155425542175,0.102113106988688,0.11085069745040599,0.3448275862068966,0.6551724137931034,2026-06-23,炼化及贸易,20,1.2062011742135792,0.8656126482213439
135,-0.07906636099849366,0.12007382997718055,-0.20134062071431666,0.3214144506914972,0.3214144506914972,0.12773594744594136,0.10998307353469894,0.24444444444444444,0.7555555555555555,2026-06-23,电网设备,20,1.0675029215630225,0.8616600790513834
22,-0.07512358856534666,0.15758791497726182,-0.09505183287013469,0.2526397478473965,0.2526397478473965,0.10458271280571227,0.07520619650523985,0.45454545454545453,0.5454545454545454,2026-06-23,农产品加工,20,1.163196806761134,0.857707509881423
28,-0.021567141298085107,0.2255811514129631,-0.21430076729234804,0.4398819187053111,0.4398819187053111,0.16684026306041844,0.20889951696953946,0.35714285714285715,0.6428571428571429,2026-06-23,其他电源设备Ⅱ,20,1.3815614548868929,0.8537549407114624
103,-0.02920254920547237,0.11497991654936121,-0.1657279046703078,0.280707821219669,0.280707821219669,0.11189414223320795,0.11135045534606625,0.24271844660194175,0.7572815533980582,2026-06-23,环境治理,20,1.0592134728098217,0.8537549407114624
11,-0.1370810167012419,0.12256972758617103,-0.12319594823402397,0.24576567582019498,0.24576567582019498,0.09352597451117171,0.03214326332257844,0.6363636363636364,0.36363636363636365,2026-06-23,教育,20,1.0445555893764236,0.8379446640316206
69,-0.0996014213044862,0.15529439710627882,-0.13767226792934542,0.29296666503562424,0.29296666503562424,0.10523245439614717,0.096159194124954,0.34782608695652173,0.6521739130434783,2026-06-23,家居用品,20,0.9257524440125906,0.83399209486166
150,-0.04125966049053897,0.1271413593442669,-0.17236653894571471,0.2995078982899816,0.2995078982899816,0.116758572776659,0.10925929548846358,0.38666666666666666,0.6133333333333333,2026-06-23,化学制药,20,0.7587859363329045,0.8102766798418972
45,-0.04984072079529865,0.12918577415385735,-0.16936953406154676,0.2985553082154041,0.2985553082154041,0.1127534196935573,0.13236981122782332,0.3111111111111111,0.6888888888888889,2026-06-23,包装印刷,20,0.8340247306954157,0.8102766798418972
14,-0.009578588058350846,0.09033021149634164,-0.11785101343466434,0.208181224931006,0.208181224931006,0.08039950599355482,0.09069204541712095,0.35714285714285715,0.6428571428571429,2026-06-23,调味发酵品Ⅱ,20,0.7695410383634255,0.8102766798418972
85,-0.0792619714769534,0.15791270502424312,-0.1565301947264539,0.31444289975069706,0.31444289975069706,0.120869603248254,0.12429124586106033,0.32941176470588235,0.6705882352941176,2026-06-23,计算机设备,20,0.6973101239635318,0.8063241106719368
13,-0.10475693467678593,0.1804573548920996,-0.11132533020954394,0.2917826851016435,0.2917826851016435,0.11527452296198781,0.19979251838130097,0.5384615384615384,0.46153846153846156,2026-06-23,油服工程,20,0.8051348567939544,0.8023715415019763
62,-0.044032767827212646,0.07212688963379171,-0.1260142076693371,0.19814109730312882,0.19814109730312882,0.0833501324140873,0.09063143849130928,0.45161290322580644,0.5483870967741935,2026-06-23,中药Ⅱ,20,0.7397124249180558,0.782608695652174
18,-0.08941287194901203,0.08212755553403905,-0.16025893569719976,0.24238649123123882,0.24238649123123882,0.08764902975227477,0.0723958868568847,0.2777777777777778,0.7222222222222222,2026-06-23,饲料,20,0.771296736599644,0.7707509881422925
102,-0.0023998589615178865,0.19906043075389476,-0.19493816628111416,0.39399859703500895,0.39399859703500895,0.14901689599093448,0.17606696072099315,0.3627450980392157,0.6372549019607843,2026-06-23,电池,20,0.9190321758338738,0.766798418972332
15,-0.0942639523641683,0.1989551473285157,-0.13429407265104032,0.33324921997955603,0.33324921997955603,0.13890597319567072,0.19841673918717517,0.5333333333333333,0.4666666666666667,2026-06-23,装修装饰Ⅱ,20,0.8194068681428313,0.766798418972332
29,-0.19493025663264762,0.1630219941199448,-0.14003805707512762,0.3030600511950724,0.3030600511950724,0.1085661685856035,0.10984779209867757,0.4827586206896552,0.5172413793103449,2026-06-23,风电设备,20,0.5136483203596611,0.766798418972332
15,-0.09972989981764205,0.10909079645435785,-0.13931631374887968,0.24840711020323752,0.24840711020323752,0.09789998183526803,0.13361638307255386,0.4,0.6,2026-06-23,化妆品,20,0.6071842872533425,0.7628458498023716
35,-0.17146482204363614,0.22745516097041052,-0.06639604592409713,0.29385120689450767,0.29385120689450767,0.11716021424108568,0.11333673951487044,0.7428571428571429,0.2571428571428571,2026-06-23,家电零部件Ⅱ,20,0.7136939774766691,0.758893280632411
28,-0.07135882788591218,0.06495403939877038,-0.13797901701330295,0.20293305641207332,0.20293305641207332,0.07472051264466487,0.08805309153214191,0.5,0.5,2026-06-23,出版,20,0.5371657590378235,0.7470355731225297
10,-0.06731833017053504,0.0450647642652991,-0.15381232856691449,0.19887709283221358,0.19887709283221358,0.0836486603092551,0.08751571655696921,0.3,0.7,2026-06-23,航海装备Ⅱ,20,-0.029067217262039865,0.7278481012658228
121,-0.11689005212274219,0.1665292181050993,-0.13103220515326827,0.29756142325836754,0.29756142325836754,0.11488400843087948,0.09603413374365655,0.4214876033057851,0.5785123966942148,2026-06-23,IT服务Ⅱ,20,0.5345566559499084,0.7193675889328063
131,-0.08942845225105968,0.13876824270639856,-0.12174755663903211,0.2605157993454307,0.2605157993454307,0.11259624908837154,0.10500598514717385,0.4351145038167939,0.5648854961832062,2026-06-23,医疗器械,20,0.6594954436560471,0.7114624505928854
58,-0.11189864138453247,0.15501676779399398,-0.07856292581365337,0.23357969360764735,0.23357969360764735,0.08608461049306058,0.06709821414892159,0.6206896551724138,0.3793103448275862,2026-06-23,一般零售,20,0.4777099649290589,0.691699604743083
16,-0.09717417767956789,0.13472631045104316,-0.12003639833196257,0.2547627087830057,0.2547627087830057,0.10439105529047156,0.07179306780957784,0.375,0.625,2026-06-23,互联网电商,20,0.37606241358945214,0.6758893280632411
14,-0.08400395433581527,0.14776305952833052,-0.08039846223244833,0.22816152176077886,0.22816152176077886,0.08989541354402415,0.14521453257641492,0.42857142857142855,0.5714285714285714,2026-06-23,综合Ⅱ,20,0.43773182898039503,0.6758893280632411
13,-0.04972648547057934,0.20269023807290384,-0.06628101924177987,0.26897125731468374,0.26897125731468374,0.12330619991946788,0.07803549267023335,0.3076923076923077,0.6923076923076923,2026-06-23,能源金属,20,0.328674369838905,0.6561264822134387
31,-0.052335020027920814,0.06822462063172043,-0.13955168471835824,0.20777630535007868,0.20777630535007868,0.0786013403338384,0.08962662683097267,0.3548387096774194,0.6451612903225806,2026-06-23,医药商业,20,0.05312400014522514,0.6521739130434783
21,-0.18869609698544967,0.14418684919418895,-0.08046428721678331,0.22465113641097226,0.22465113641097226,0.08464498832172253,0.0894915112612571,0.6666666666666666,0.3333333333333333,2026-06-23,小家电,20,0.11120625714742483,0.6363636363636364
15,-0.16782977753598544,0.1092605939490599,-0.12268265972732616,0.23194325367638607,0.23194325367638607,0.09184131105817944,0.13714598457548222,0.6,0.4,2026-06-23,电视广播Ⅱ,20,0.1506627106996379,0.6324110671936759
26,-0.15520833080399862,0.1686716836132153,-0.08766909300763855,0.25634077662085386,0.25634077662085386,0.10204792757298298,0.06941987931763438,0.5,0.5,2026-06-23,电机Ⅱ,20,0.17369156771865268,0.6284584980237155
129,-0.10037929022618011,0.13829363984046145,-0.12996343178260167,0.2682570716230631,0.2682570716230631,0.10182023415483368,0.11064752023103708,0.3488372093023256,0.6511627906976745,2026-06-23,软件开发,20,0.2802364334033857,0.6086956521739131
25,-0.08868875780225122,0.1137791106259235,-0.11358725539807395,0.22736636602399746,0.22736636602399746,0.09379360757736825,0.09238001068415436,0.36,0.64,2026-06-23,游戏Ⅱ,20,-0.021620101587377212,0.5573122529644269
13,-0.09965263233294039,0.08816239421907228,-0.10483599158927195,0.19299838580834422,0.19299838580834422,0.06994058858835497,0.08597067925670121,0.46153846153846156,0.5384615384615384,2026-06-23,饰品,20,-0.18824029019784322,0.5098814229249012
51,-0.008760661210127271,0.055675394711704455,-0.1744631683524441,0.23013856306414857,0.23013856306414857,0.08546560078959008,0.10908895190747847,0.19607843137254902,0.803921568627451,2026-06-23,医疗服务,20,-0.19393348546065628,0.49407114624505927
11,-0.047954974764085306,0.09263541036651461,-0.14654391676521247,0.23917932713172707,0.23917932713172707,0.11244222111894307,0.05274676430896119,0.18181818181818182,0.8181818181818182,2026-06-23,地面兵装Ⅱ,20,-0.2663278301347881,0.4901185770750988
35,-0.055553913082529265,0.09423362939138119,-0.14224830807319397,0.23648193746457516,0.23648193746457516,0.08769557605767321,0.11718500236688434,0.42857142857142855,0.5714285714285714,2026-06-23,工程机械,20,-0.22004767796480645,0.4901185770750988
18,-0.13017641142177983,0.08129375590242993,-0.15548955711804982,0.23678331302047975,0.23678331302047975,0.08934302630827369,0.11789050363501208,0.3888888888888889,0.6111111111111112,2026-06-23,影视院线,20,-0.08102537989805021,0.48221343873517786
25,-0.06404457314191024,0.0609364394085986,-0.1286249226568747,0.1895613620654733,0.1895613620654733,0.07201148268819227,0.08380978745066425,0.48,0.52,2026-06-23,多元金融,20,-0.08838036137175476,0.47035573122529645
26,-0.11254139272993367,0.09264173593565521,-0.09601553286298073,0.18865726879863592,0.18865726879863592,0.08446912280003281,0.045699461518893925,0.34615384615384615,0.6538461538461539,2026-06-23,广告营销,20,-0.30564466962506526,0.466403162055336
16,-0.11704081234735252,0.10048131881170606,-0.12110614467478793,0.221587463486494,0.221587463486494,0.08609886999024045,0.11652466572513598,0.625,0.375,2026-06-23,摩托车及其他,20,-0.1091837737260915,0.4426877470355731
20,-0.09460372594427048,0.08269351458076879,-0.09000703914359175,0.17270055372436055,0.17270055372436055,0.07872588456982242,0.09581181051701637,0.3,0.7,2026-06-23,水泥,20,-0.3267261311634694,0.40711462450592883
22,-0.07429921432950838,0.04167105029909449,-0.10486419794015922,0.1465352482392537,0.1465352482392537,0.05177955882519902,0.04749519686505886,0.36363636363636365,0.6363636363636364,2026-06-23,普钢,20,-0.36017229322171274,0.40711462450592883
12,-0.09161153415186196,0.058471201941804773,-0.04555432193271347,0.10402552387451824,0.10402552387451824,0.04127611129573905,0.05019911025609469,0.5833333333333334,0.4166666666666667,2026-06-23,航空机场,20,-0.27050806604401834,0.4031620553359684
23,-0.052128018713245725,0.09717071716494641,-0.073640065896675,0.1708107830616214,0.1708107830616214,0.06647352750094658,0.08108607123676714,0.4782608695652174,0.5217391304347826,2026-06-23,旅游及景区,20,-0.32429209260947495,0.3794466403162055
17,0.008245598565187305,0.02728965327532601,-0.05130629273016757,0.07859594600549358,0.07859594600549358,0.030385043611220103,0.03403996425556066,0.47058823529411764,0.5294117647058824,2026-06-23,城商行Ⅱ,20,-0.5836349957802867,0.2964426877470356
10,-0.011807728183523769,0.032703539939261984,-0.016891154896646887,0.04959469483590887,0.04959469483590887,0.021504671163521984,0.024098000894273275,0.7,0.3,2026-06-23,农商行Ⅱ,20,-0.685770054173217,0.28063241106719367
22,-0.12769965146496284,0.07973605970295525,-0.11866637982692688,0.19840243952988212,0.19840243952988212,0.07116064006439028,0.08021726545319552,0.36363636363636365,0.6363636363636364,2026-06-23,文娱用品,20,-0.634009132317165,0.25691699604743085
12,-0.060827207995134816,0.1017681621917001,-0.05564913019774846,0.15741729238944857,0.15741729238944857,0.06552559783193102,0.04953064871186608,0.3333333333333333,0.6666666666666666,2026-06-23,个护用品,20,-0.9053119428622262,0.16600790513833993
