date,industry,window,secid,ret,industry_ret,excess_ret,industry_rank_pct,group,FREE_MV,S_DQ_AMOUNT
2026-06-23,专业工程,20,300517.SZ,-0.21270546788735079,-0.006332466838602389,-0.2063730010487484,0.08108108108108109,bottom,101084.45832,45641.407
2026-06-23,专业工程,20,003001.SZ,-0.37294062738672196,-0.006332466838602389,-0.36660816054811957,0.05405405405405406,bottom,124325.45873700001,84992.19
2026-06-23,专业工程,20,605598.SH,-0.41108118527590065,-0.006332466838602389,-0.40474871843729826,0.02702702702702703,bottom,262108.73064599998,159898.512
2026-06-23,专业工程,20,605289.SH,0.2018310891385955,-0.006332466838602389,0.20816355597719788,1.0,top,1038728.408256,607572.295
2026-06-23,专业工程,20,000032.SZ,0.19931753530077856,-0.006332466838602389,0.20565000213938095,0.972972972972973,top,1462436.462592,1955852.763
2026-06-23,专业工程,20,603929.SH,0.17086935771022382,-0.006332466838602389,0.17720182454882621,0.9459459459459459,top,1823883.7600000002,1261518.258
2026-06-23,专业工程,20,605178.SH,0.0971637484536485,-0.006332466838602389,0.10349621529225089,0.918918918918919,top,451334.18619000004,378768.671
2026-06-23,专业工程,20,002051.SZ,0.055592911492184705,-0.006332466838602389,0.061925378330787095,0.8918918918918919,top,547381.036356,1018597.567
2026-06-23,专业工程,20,605167.SH,0.05198763175870447,-0.006332466838602389,0.05832009859730686,0.8648648648648649,top,382867.889933,268262.444
2026-06-23,专业工程,20,920019.BJ,0.04871003917439687,-0.006332466838602389,0.05504250601299926,0.8378378378378378,top,109075.26239999999,71551.67
2026-06-23,专业工程,20,603637.SH,0.018731036706063353,-0.006332466838602389,0.025063503544665744,0.8108108108108109,top,364809.31954,212568.035
2026-06-23,专业服务,20,300572.SZ,-0.16002649452401663,0.03184317768572773,-0.19186967220974435,0.17647058823529413,bottom,468354.026632,250071.811
2026-06-23,专业服务,20,002967.SZ,-0.17120563739704853,0.03184317768572773,-0.20304881508277625,0.14705882352941177,bottom,535970.225481,165737.285
2026-06-23,专业服务,20,002243.SZ,-0.17943208202000926,0.03184317768572773,-0.211275259705737,0.11764705882352941,bottom,434371.47213699995,158482.059
2026-06-23,专业服务,20,300662.SZ,-0.18997183888779468,0.03184317768572773,-0.2218150165735224,0.08823529411764706,bottom,255094.42007200004,67493.378
2026-06-23,专业服务,20,301169.SZ,-0.20537898490934925,0.03184317768572773,-0.23722216259507697,0.058823529411764705,bottom,208684.46886,120058.348
2026-06-23,专业服务,20,300215.SZ,-0.313990024087782,0.03184317768572773,-0.34583320177350974,0.029411764705882353,bottom,209677.841076,85254.726
2026-06-23,专业服务,20,688757.SH,0.6104239443290194,0.03184317768572773,0.5785807666432916,1.0,top,1124470.80525,654048.521
2026-06-23,专业服务,20,002057.SZ,0.2756138750812971,0.03184317768572773,0.24377069739556936,0.9705882352941176,top,623942.898224,897019.282
2026-06-23,专业服务,20,920122.BJ,0.1289028630940905,0.03184317768572773,0.09705968540836277,0.9411764705882353,top,50449.304526,114635.773
2026-06-23,专业服务,20,600826.SH,0.10362471317304234,0.03184317768572773,0.07178153548731461,0.9117647058823529,top,259457.29965,109492.339
2026-06-23,专业服务,20,301228.SZ,0.10358667927253506,0.03184317768572773,0.07174350158680734,0.8823529411764706,top,409544.88774,216527.674
2026-06-23,专业服务,20,300938.SZ,0.06978966469510617,0.03184317768572773,0.037946487009378436,0.8529411764705882,top,904059.6753599999,905294.407
2026-06-23,专业服务,20,603373.SH,0.05249326467051896,0.03184317768572773,0.020650086984791226,0.8235294117647058,top,165327.9574,100783.157
2026-06-23,专用设备,20,300512.SZ,-0.16560555880202488,0.005935688051541508,-0.1715412468535664,0.19680851063829788,bottom,89081.465088,28265.247
2026-06-23,专用设备,20,600835.SH,-0.1675979471881286,0.005935688051541508,-0.1735336352396701,0.19148936170212766,bottom,669028.5443940001,254994.653
2026-06-23,专用设备,20,002031.SZ,-0.17046425531878207,0.005935688051541508,-0.17639994337032358,0.18617021276595744,bottom,1033831.848032,646341.027
2026-06-23,专用设备,20,301063.SZ,-0.17142226633591884,0.005935688051541508,-0.17735795438746035,0.18085106382978725,bottom,115300.92078,35496.563
2026-06-23,专用设备,20,300669.SZ,-0.17545101246952477,0.005935688051541508,-0.18138670052106629,0.17553191489361702,bottom,316467.010167,99318.109
2026-06-23,专用设备,20,603076.SH,-0.1755894150875812,0.005935688051541508,-0.1815251031391227,0.1702127659574468,bottom,129398.11517100001,68728.916
2026-06-23,专用设备,20,688529.SH,-0.17874442724845485,0.005935688051541508,-0.18468011529999637,0.16489361702127658,bottom,162151.112695,29892.811
2026-06-23,专用设备,20,301598.SZ,-0.1809509254660524,0.005935688051541508,-0.18688661351759392,0.1595744680851064,bottom,93950.508942,31841.875
2026-06-23,专用设备,20,601717.SH,-0.18800784926419745,0.005935688051541508,-0.19394353731573896,0.15425531914893617,bottom,1481395.456055,338544.518
2026-06-23,专用设备,20,603159.SH,-0.1925962264571046,0.005935688051541508,-0.19853191450864613,0.14893617021276595,bottom,144848.34,8980.92
2026-06-23,专用设备,20,603012.SH,-0.1947284856541267,0.005935688051541508,-0.20066417370566822,0.14361702127659576,bottom,422252.10552,353166.377
2026-06-23,专用设备,20,688420.SH,-0.19495513802540598,0.005935688051541508,-0.2008908260769475,0.13829787234042554,bottom,98442.25749999999,20332.971
2026-06-23,专用设备,20,300415.SZ,-0.19736235688105008,0.005935688051541508,-0.2032980449325916,0.13297872340425532,bottom,622342.8750240001,124385.982
2026-06-23,专用设备,20,300988.SZ,-0.19795744810698235,0.005935688051541508,-0.20389313615852386,0.1276595744680851,bottom,177890.5098,67761.637
2026-06-23,专用设备,20,301158.SZ,-0.19983674870765622,0.005935688051541508,-0.20577243675919774,0.12234042553191489,bottom,152673.67226999998,50779.42
2026-06-23,专用设备,20,002526.SZ,-0.20132450391957013,0.005935688051541508,-0.20726019197111165,0.11702127659574468,bottom,387959.707448,71807.747
2026-06-23,专用设备,20,300865.SZ,-0.20680080756754426,0.005935688051541508,-0.21273649561908578,0.11170212765957446,bottom,75077.51289299999,49480.241
2026-06-23,专用设备,20,601608.SH,-0.20763936477824485,0.005935688051541508,-0.21357505282978637,0.10638297872340426,bottom,827041.689552,208623.171
2026-06-23,专用设备,20,002009.SZ,-0.21739612913199924,0.005935688051541508,-0.22333181718354075,0.10106382978723404,bottom,601704.701739,447383.377
2026-06-23,专用设备,20,600501.SH,-0.2238812865007489,0.005935688051541508,-0.22981697455229042,0.09574468085106383,bottom,374679.875928,97862.663
2026-06-23,专用设备,20,688092.SH,-0.22588604051642758,0.005935688051541508,-0.2318217285679691,0.09042553191489362,bottom,89580.631595,39104.738
2026-06-23,专用设备,20,001225.SZ,-0.2299653005279727,0.005935688051541508,-0.23590098857951422,0.0851063829787234,bottom,81468.110304,66350.788
2026-06-23,专用设备,20,688648.SH,-0.2395955441676927,0.005935688051541508,-0.2455312322192342,0.0797872340425532,bottom,214493.59939,75500.477
2026-06-23,专用设备,20,002535.SZ,-0.2400046492802761,0.005935688051541508,-0.2459403373318176,0.07446808510638298,bottom,119690.749945,67651.218
2026-06-23,专用设备,20,002006.SZ,-0.2419991447846197,0.005935688051541508,-0.24793483283616122,0.06914893617021277,bottom,555772.008,133285.303
2026-06-23,专用设备,20,300099.SZ,-0.24461231900904057,0.005935688051541508,-0.25054800706058206,0.06382978723404255,bottom,355608.542982,152228.218
2026-06-23,专用设备,20,603095.SH,-0.2504223981672049,0.005935688051541508,-0.2563580862187464,0.05851063829787234,bottom,128266.97327999999,69970.648
2026-06-23,专用设备,20,688377.SH,-0.2621767820434191,0.005935688051541508,-0.2681124700949606,0.05319148936170213,bottom,383752.597354,45095.591
2026-06-23,专用设备,20,603956.SH,-0.2750012025515034,0.005935688051541508,-0.2809368906030449,0.047872340425531915,bottom,158756.814112,119712.579
2026-06-23,专用设备,20,920284.BJ,-0.27570080205288594,0.005935688051541508,-0.28163649010442743,0.0425531914893617,bottom,127693.655,72978.866
2026-06-23,专用设备,20,605286.SH,-0.28375176475909347,0.005935688051541508,-0.28968745281063496,0.03723404255319149,bottom,132503.6076,90330.27
2026-06-23,专用设备,20,002757.SZ,-0.286205974088813,0.005935688051541508,-0.2921416621403545,0.031914893617021274,bottom,358994.29593599995,262594.295
2026-06-23,专用设备,20,000856.SZ,-0.28815625130344147,0.005935688051541508,-0.29409193935498296,0.026595744680851064,bottom,126961.10079899999,61801.635
2026-06-23,专用设备,20,603391.SH,-0.28824402807207683,0.005935688051541508,-0.2941797161236183,0.02127659574468085,bottom,121416.75,64830.764
2026-06-23,专用设备,20,603289.SH,-0.31928155644165424,0.005935688051541508,-0.3252172444931957,0.015957446808510637,bottom,95267.15286,52999.563
2026-06-23,专用设备,20,688162.SH,-0.33480420885611384,0.005935688051541508,-0.3407398969076553,0.010638297872340425,bottom,144857.68230000001,34078.54
2026-06-23,专用设备,20,300004.SZ,-0.3794896217049035,0.005935688051541508,-0.385425309756445,0.005319148936170213,bottom,417183.23205,238847.521
2026-06-23,专用设备,20,300159.SZ,0.578061119665255,0.005935688051541508,0.5721254316137134,1.0,top,613460.0373280001,310220.762
2026-06-23,专用设备,20,603011.SH,0.5747020498214419,0.005935688051541508,0.5687663617699004,0.9946808510638298,top,1218873.5008449997,2455384.407
2026-06-23,专用设备,20,301013.SZ,0.4911587065264129,0.005935688051541508,0.4852230184748714,0.9893617021276596,top,1209093.0991439999,4136703.396
2026-06-23,专用设备,20,003036.SZ,0.4890420006576299,0.005935688051541508,0.48310631260608844,0.9840425531914894,top,619300.78656,663250.107
2026-06-23,专用设备,20,688630.SH,0.411293375372777,0.005935688051541508,0.4053576873212355,0.9787234042553191,top,3905907.850412,2331359.804
2026-06-23,专用设备,20,688383.SH,0.27138977187919533,0.005935688051541508,0.26545408382765384,0.973404255319149,top,591975.086025,441275.38
2026-06-23,专用设备,20,002529.SZ,0.2557197217488225,0.005935688051541508,0.249784033697281,0.9680851063829787,top,173803.5,85934.612
2026-06-23,专用设备,20,301200.SZ,0.1952555515290797,0.005935688051541508,0.18931986347753818,0.9627659574468085,top,2291287.401012,2163642.221
2026-06-23,专用设备,20,002353.SZ,0.186228052926241,0.005935688051541508,0.1802923648746995,0.9574468085106383,top,9462094.46775,2194451.987
2026-06-23,专用设备,20,301053.SZ,0.14486664561664053,0.005935688051541508,0.13893095756509902,0.9521276595744681,top,222567.397632,331611.061
2026-06-23,专用设备,20,603800.SH,0.14137593062061438,0.005935688051541508,0.13544024256907286,0.9468085106382979,top,820370.25,498470.707
2026-06-23,专用设备,20,603135.SH,0.1413135330665778,0.005935688051541508,0.13537784501503627,0.9414893617021277,top,231088.45731000003,383704.493
2026-06-23,专用设备,20,603036.SH,0.13654615859576014,0.005935688051541508,0.13061047054421862,0.9361702127659575,top,253958.57307,120609.596
2026-06-23,专用设备,20,301128.SZ,0.12275773259839529,0.005935688051541508,0.11682204454685378,0.9308510638297872,top,1135669.221808,2143790.741
2026-06-23,专用设备,20,688328.SH,0.10507890484210947,0.005935688051541508,0.09914321679056796,0.925531914893617,top,485429.17290000006,568149.312
2026-06-23,专用设备,20,002774.SZ,0.10471095408903075,0.005935688051541508,0.09877526603748925,0.9202127659574468,top,155127.63225599998,170437.2
2026-06-23,专用设备,20,688700.SH,0.0740908592685745,0.005935688051541508,0.068155171217033,0.9148936170212766,top,1781106.6572600002,1510562.778
2026-06-23,专用设备,20,300307.SZ,0.06427915140456442,0.005935688051541508,0.05834346335302291,0.9095744680851063,top,396973.917915,231548.926
2026-06-23,专用设备,20,600579.SH,0.06426792175829865,0.005935688051541508,0.05833223370675714,0.9042553191489362,top,134025.534391,129246.742
2026-06-23,专用设备,20,300382.SZ,0.05504867193302054,0.005935688051541508,0.049112983881479035,0.898936170212766,top,725441.469958,710439.683
2026-06-23,专用设备,20,300540.SZ,0.03934585132684454,0.005935688051541508,0.03341016327530303,0.8936170212765957,top,388740.176706,687547.002
2026-06-23,专用设备,20,300521.SZ,0.03765241975897604,0.005935688051541508,0.03171673170743453,0.8882978723404256,top,291378.99,176308.082
2026-06-23,专用设备,20,603488.SH,0.026088436084298117,0.005935688051541508,0.020152748032756608,0.8829787234042553,top,215479.820135,246407.49
2026-06-23,专用设备,20,920061.BJ,0.024569214198506995,0.005935688051541508,0.018633526146965486,0.8776595744680851,top,50798.66219999999,65374.872
2026-06-23,专用设备,20,001256.SZ,0.024396330923101228,0.005935688051541508,0.01846064287155972,0.8723404255319149,top,124521.85908000001,114630.119
2026-06-23,专用设备,20,002730.SZ,0.022562475185854858,0.005935688051541508,0.01662678713431335,0.8670212765957447,top,550974.1842,590409.07
2026-06-23,专用设备,20,301138.SZ,0.018912360310796128,0.005935688051541508,0.01297667225925462,0.8617021276595744,top,111573.0264,107824.063
2026-06-23,专用设备,20,002367.SZ,0.018534650216822435,0.005935688051541508,0.012598962165280926,0.8563829787234043,top,250803.950575,256169.122
2026-06-23,专用设备,20,600843.SH,0.014084739881738972,0.005935688051541508,0.008149051830197464,0.851063829787234,top,312163.885176,230231.736
2026-06-23,专用设备,20,920026.BJ,0.01040991983061712,0.005935688051541508,0.004474231779075613,0.8457446808510638,top,77768.704092,52243.897
2026-06-23,专用设备,20,920703.BJ,0.009345862418237427,0.005935688051541508,0.0034101743666959195,0.8404255319148937,top,53037.6233,12566.845
2026-06-23,专用设备,20,603173.SH,0.002167579682974541,0.005935688051541508,-0.003768108368566967,0.8351063829787234,top,181344.67008,79902.854
2026-06-23,专用设备,20,002837.SZ,0.00019869267304262195,0.005935688051541508,-0.005736995378498886,0.8297872340425532,top,6093761.040108,11188878.304
2026-06-23,专用设备,20,688121.SH,0.0,0.005935688051541508,-0.005935688051541508,0.824468085106383,top,91742.97621600001,0.0
2026-06-23,专用设备,20,920080.BJ,-0.002240587398811833,0.005935688051541508,-0.008176275450353342,0.8191489361702128,top,52844.1123,15580.036
2026-06-23,专用设备,20,600545.SH,-0.006033200804167915,0.005935688051541508,-0.011968888855709424,0.8138297872340425,top,637849.498889,1118392.809
2026-06-23,专用设备,20,600894.SH,-0.009400774284705982,0.005935688051541508,-0.01533646233624749,0.8085106382978723,top,302194.7910520001,30037.357
2026-06-23,专用设备,20,001360.SZ,-0.01445904748632465,0.005935688051541508,-0.02039473553786616,0.8031914893617021,top,169647.116008,100829.493
2026-06-23,个护用品,20,603193.SH,-0.11358974812068601,-0.060827207995134816,-0.05276254012555119,0.16666666666666666,bottom,204273.52334999997,48568.016
2026-06-23,个护用品,20,605009.SH,-0.11936292826508055,-0.060827207995134816,-0.05853572026994573,0.08333333333333333,bottom,166327.911939,84654.089
2026-06-23,个护用品,20,001206.SZ,0.08085209662909465,-0.060827207995134816,0.14167930462422945,1.0,top,146907.124074,120475.031
2026-06-23,个护用品,20,301108.SZ,0.06828048413731791,-0.060827207995134816,0.1291076921324527,0.9166666666666666,top,92920.81293999999,48524.904
2026-06-23,个护用品,20,300658.SZ,-0.02630971817671668,-0.060827207995134816,0.03451748981841814,0.8333333333333334,top,194503.811775,138633.616
2026-06-23,中药Ⅱ,20,300534.SZ,-0.10733484996154408,-0.044032767827212646,-0.06330208213433143,0.1935483870967742,bottom,142949.650899,64933.348
2026-06-23,中药Ⅱ,20,300519.SZ,-0.11492354184395648,-0.044032767827212646,-0.07089077401674383,0.1774193548387097,bottom,100172.1042,43210.814
2026-06-23,中药Ⅱ,20,002566.SZ,-0.11922811280191725,-0.044032767827212646,-0.0751953449747046,0.16129032258064516,bottom,134431.54779,54525.761
2026-06-23,中药Ⅱ,20,600252.SH,-0.12337902116050437,-0.044032767827212646,-0.07934625333329172,0.14516129032258066,bottom,439672.121064,137592.254
2026-06-23,中药Ⅱ,20,600594.SH,-0.12354283474101724,-0.044032767827212646,-0.07951006691380459,0.12903225806451613,bottom,198315.612828,108928.729
2026-06-23,中药Ⅱ,20,002873.SZ,-0.1357588518509698,-0.044032767827212646,-0.09172608402375716,0.11290322580645161,bottom,137689.005528,86207.543
