date,rankic
2016.01.21,-0.053675144739191
2016.01.22,-0.097770745625443
2016.01.25,0.060380298515452
2016.01.26,0.027054081154113
2016.01.27,-0.065949189405496
2016.01.28,-0.231333149108131
2016.01.29,-0.043943510650134
2016.02.01,-0.023565707705899
2016.02.02,-0.086634860213168
2016.02.03,-0.185671278830722
2016.02.04,-0.176273430478798
2016.02.05,0.158439603085724
2016.02.15,-0.045938954070399
2016.02.16,-0.036232796342891
2016.02.17,-0.161588114512875
2016.02.18,0.023806824582512
2016.02.19,-0.160266596567577
2016.02.22,-0.03432231151288
2016.02.23,-0.151789112683994
2016.02.24,0.044412124735844
2016.02.25,-0.01104960717027
2016.02.26,0.00273021436993
2016.02.29,-0.012367548327002
2016.03.01,0.015589434029685
2016.03.02,0.016714426172721
2016.03.03,-0.002026828908511
2016.03.04,0.019752325018709
2016.03.07,-0.185425825226544
2016.03.08,-0.254962641297253
2016.03.09,-0.119731632963586
2016.03.10,-0.111766920628789
2016.03.11,-0.167806799957566
2016.03.14,-0.081240441662687
2016.03.15,-0.052343433475614
2016.03.16,-0.226221829691215
2016.03.17,-0.229448452135085
2016.03.18,-0.093519623375333
2016.03.21,-0.060964053916856
2016.03.22,-0.069184610164376
2016.03.23,-0.017641664982236
2016.03.24,-0.12468586138274
2016.03.25,-0.06942703065601
2016.03.28,-0.077562312606456
2016.03.29,0.102690130679246
2016.03.30,-0.05060529390214
2016.03.31,-0.105195154051802
2016.04.01,0.05093328330056
2016.04.05,-0.052918378196532
2016.04.06,-0.06706360865509
2016.04.07,-0.036139347382939
2016.04.08,-0.099684424398434
2016.04.11,-0.247362846393966
2016.04.12,-0.183758423729927
2016.04.13,-0.025689794951739
2016.04.14,-0.070193940305336
2016.04.15,0.02382491960603
2016.04.18,-0.079244032285578
2016.04.19,0.055992130534552
2016.04.20,0.080200305826112
2016.04.21,-0.155055313136237
2016.04.22,-0.013298414015557
2016.04.25,-0.079019972927084
2016.04.26,-0.084752685382433
2016.04.27,-0.069580106076375
2016.04.28,-0.008998273979274
2016.04.29,-0.093683186366758
2016.05.03,-0.07544493359659
2016.05.04,-0.088179655795179
2016.05.05,-0.02838930503624
2016.05.06,0.022478124339836
2016.05.09,-0.11511629148499
2016.05.10,0.013586682896011
2016.05.11,0.0930071431239
2016.05.12,0.043689263469551
2016.05.13,0.02912419862593
2016.05.16,-0.176701916869941
2016.05.17,0.027643515023419
2016.05.18,-0.076101191067702
2016.05.19,-0.044669917653551
2016.05.20,0.088446335306643
2016.05.23,-0.067501443645252
2016.05.24,-0.138686319231175
2016.05.25,0.102673817670342
2016.05.26,-0.156123536571017
2016.05.27,-0.02430077051944
2016.05.30,-0.053757467679308
2016.05.31,0.078492687858889
2016.06.01,-0.052864668211635
2016.06.02,-0.223797037570942
2016.06.03,0.057169763958566
2016.06.06,0.060892748282765
2016.06.07,-0.088801827097827
2016.06.08,-0.151108077714092
2016.06.13,-0.001505187041797
2016.06.14,0.375515020314508
2016.06.15,0.168288459702594
2016.06.16,-0.177076806941058
2016.06.17,0.120062248432083
2016.06.20,-0.276163389472673
2016.06.21,0.027207983334007
2016.06.22,-0.191358328517191
2016.06.23,0.103690862531626
2016.06.24,0.09247861863235
2016.06.27,-0.257542383362581
2016.06.28,-0.124963437618334
2016.06.29,-0.081761231842097
2016.06.30,-0.116384540185641
2016.07.01,0.006386902775374
2016.07.04,-0.057372508743308
2016.07.05,-0.076406895961832
2016.07.06,-0.073548694478044
2016.07.07,-0.070864442709723
2016.07.08,0.013518662623875
2016.07.11,-0.036376733476655
2016.07.12,-0.107732404258572
2016.07.13,-0.121433305915465
2016.07.14,0.00580796873191
2016.07.15,0.049684770136688
2016.07.18,-0.095342302800027
2016.07.19,-0.141867948134164
2016.07.20,0.01366699069202
2016.07.21,-0.004442292723749
2016.07.22,-0.059971547248842
2016.07.25,-0.038849934950202
2016.07.26,0.158525742838111
2016.07.27,0.197623345299973
2016.07.28,-0.036818084767088
2016.07.29,-0.165734489405528
2016.08.01,0.029777101362634
2016.08.02,0.185329596429635
2016.08.03,-0.24149718398384
2016.08.04,0.141266501441571
2016.08.05,-0.014562190544885
2016.08.08,-0.172072713359444
2016.08.09,-0.130146855646586
2016.08.10,0.192462360273413
2016.08.11,-0.057453554278051
2016.08.12,-0.24086680538424
2016.08.15,-0.053026259267986
2016.08.16,-0.009014239681872
2016.08.17,0.020113808158701
2016.08.18,-0.054023149841456
2016.08.19,0.002729858379794
2016.08.22,-0.05731271463061
2016.08.23,-0.215855164756793
2016.08.24,0.026037503019331
2016.08.25,-0.095726330076644
2016.08.26,-0.070119030521018
2016.08.29,-0.103354743602884
2016.08.30,0.037196672600561
2016.08.31,-0.073998370654499
2016.09.01,0.049917624660296
2016.09.02,0.090642872109005
2016.09.05,-0.059600985873003
2016.09.06,-0.078372760875292
2016.09.07,0.056654515518353
2016.09.08,-0.132379317358534
2016.09.09,0.088833820974901
2016.09.12,0.130082728199571
2016.09.13,-0.058159985956361
2016.09.14,-0.027082353453543
2016.09.19,-0.014864540811547
2016.09.20,-0.104600847825411
2016.09.21,0.012767854103311
2016.09.22,0.02856340980235
2016.09.23,0.062572555555968
2016.09.26,-0.124076503736431
2016.09.27,0.003829497628306
2016.09.28,0.039471081510364
2016.09.29,-0.0788766158218
2016.09.30,-0.209831219378799
2016.10.10,0.032776479142101
2016.10.11,-0.103501608480172
2016.10.12,-0.036783842570497
2016.10.13,-0.008473968060591
2016.10.14,-0.038590647336873
2016.10.17,-0.097098607230952
2016.10.18,0.018523150953113
2016.10.19,-0.164765240629902
2016.10.20,-0.059580108291438
2016.10.21,-0.021040580786145
2016.10.24,0.010267235983448
2016.10.25,-0.033961619792291
2016.10.26,0.070062794902316
2016.10.27,-0.055629484933378
2016.10.28,0.020341117342481
2016.10.31,0.03508661616842
2016.11.01,0.018093427042268
2016.11.02,0.056249292202338
2016.11.03,-0.035967359425538
2016.11.04,-0.042059163067405
2016.11.07,-0.093260109135181
2016.11.08,0.011510154783894
2016.11.09,0.000585329426528
2016.11.10,-0.098249406856219
2016.11.11,-0.164251192557821
2016.11.14,-0.079929139660889
2016.11.15,-0.226204681048972
2016.11.16,0.024886851156555
2016.11.17,-0.059036906895509
2016.11.18,0.101003380011263
2016.11.21,-0.03820556668106
2016.11.22,-0.169754579439212
2016.11.23,0.063816850495248
2016.11.24,-0.178111791970513
2016.11.25,0.003653735301439
2016.11.28,-0.131829676943885
2016.11.29,-0.124435892520541
2016.11.30,-0.020302471275607
2016.12.01,-0.037920222336406
2016.12.02,-0.057447501562087
2016.12.05,-0.055236602992226
2016.12.06,0.020720683616074
2016.12.07,0.043657992625859
2016.12.08,0.015189012111184
2016.12.09,0.1817386479668
2016.12.12,0.104941087295141
2016.12.13,0.036453208306672
2016.12.14,-0.110309255908114
2016.12.15,-0.190578861862409
2016.12.16,0.163438884013195
2016.12.19,-0.209554470852765
2016.12.20,-0.129069621186569
2016.12.21,-0.039005859652649
2016.12.22,-0.052060889416686
2016.12.23,-0.066903628055148
2016.12.26,0.063992556219545
2016.12.27,-0.028216876199036
2016.12.28,-0.006096523426029
2016.12.29,0.066620397473982
2016.12.30,-0.080976618401158
2017.01.03,-0.200628922434127
2017.01.04,0.028429490480577
2017.01.05,0.123762822815491
2017.01.06,0.044636721492887
2017.01.09,-0.120672782108134
2017.01.10,-0.002166062565999
2017.01.11,-0.054328481973137
2017.01.12,0.035199348738221
2017.01.13,0.170499396328931
2017.01.16,-0.112167285137048
2017.01.17,0.140330611657332
2017.01.18,-0.08006448835848
2017.01.19,-0.200022328846854
2017.01.20,-0.047655603869165
2017.01.23,0.065315295323118
2017.01.24,-0.139347715457887
2017.01.25,-0.138228310605552
2017.01.26,-0.011245694562348
2017.02.03,-0.099298423433492
2017.02.06,0.109505415168889
2017.02.07,-0.071655950058425
2017.02.08,-0.209053307577445
2017.02.09,0.026780527517605
2017.02.10,-0.049015142847846
2017.02.13,0.035606676868161
2017.02.14,-0.105179715168306
2017.02.15,0.109843165156451
2017.02.16,-0.036895268039717
2017.02.17,0.066215881670238
2017.02.20,-0.127633719468739
2017.02.21,-0.037579988268427
2017.02.22,-0.161586101488014
2017.02.23,-0.157326486112933
2017.02.24,-0.104316191650864
2017.02.27,0.017389660495473
2017.02.28,-0.014396018082475
2017.03.01,-0.035619552049975
2017.03.02,-0.102498430580346
2017.03.03,-0.068356208312502
2017.03.06,-0.141853009187741
2017.03.07,-0.074186109091117
2017.03.08,-0.031457951328482
2017.03.09,0.028743851271286
2017.03.10,-0.001584659908407
2017.03.13,-0.049336572166598
2017.03.14,0.014486382224689
2017.03.15,-0.048950268984779
2017.03.16,-0.04005404078647
2017.03.17,0.031711353197946
2017.03.20,-0.054729913136092
2017.03.21,0.157716536063296
2017.03.22,0.014009669865451
2017.03.23,-0.081546050342431
2017.03.24,-0.08035371033636
2017.03.27,-0.110531449281963
2017.03.28,-0.042810433748235
2017.03.29,0.070263415437166
2017.03.30,0.054733487400684
2017.03.31,-0.051037888518806
2017.04.05,0.007454612613732
2017.04.06,-0.052131702438491
2017.04.07,0.14075401156745
2017.04.10,-0.113105189410372
2017.04.11,-0.100783771098967
2017.04.12,0.030581862939812
2017.04.13,-0.093454412449967
2017.04.14,0.053689785463982
2017.04.17,0.13474174356629
2017.04.18,-0.061482386551544
2017.04.19,0.013976608205967
2017.04.20,-0.064408923410566
2017.04.21,0.081760181009244
2017.04.24,-0.001749688666613
2017.04.25,-0.054269313201368
2017.04.26,-0.100430032832092
2017.04.27,-0.159280446021543
2017.04.28,0.007995478792057
2017.05.02,-0.145302029037479
2017.05.03,0.028996561297554
2017.05.04,0.005341200565038
2017.05.05,-0.041193346027606
2017.05.08,-0.118435669086769
2017.05.09,0.029967381805021
2017.05.10,0.162077358470985
2017.05.11,0.120100518666995
2017.05.12,-0.018774364857539
2017.05.15,-0.087183750229368
2017.05.16,-0.160710767447181
2017.05.17,-0.044315209830554
2017.05.18,-0.052700710607014
2017.05.19,0.120679866289914
2017.05.22,0.192013971463169
2017.05.23,-0.00147527981573
2017.05.24,-0.048364313609234
2017.05.25,-0.065895278499209
2017.05.26,-0.032066299851362
2017.05.31,0.223546907121835
2017.06.01,-0.178675781760847
2017.06.02,-0.180544707963462
2017.06.05,-0.187976929674764
2017.06.06,-0.208629103083119
2017.06.07,0.029752737544998
2017.06.08,-0.062071931722386
2017.06.09,0.22132396033486
2017.06.12,-0.270901324419755
2017.06.13,-0.124923413451516
2017.06.14,-0.24289965938617
2017.06.15,-0.012992899414302
2017.06.16,-0.174945474449058
2017.06.19,-0.030599953212143
2017.06.20,-0.057116921016899
2017.06.21,-0.027337333546313
2017.06.22,0.097827006371743
2017.06.23,-0.023876238774994
2017.06.26,-0.078150996206426
2017.06.27,0.06953563833691
2017.06.28,-0.074684377485397
2017.06.29,-0.031059112601936
2017.06.30,-0.04391796832073
2017.07.03,-0.077394092896867
2017.07.04,0.02258015996758
2017.07.05,0.163414393976392
2017.07.06,0.049355407057446
2017.07.07,0.016527566708796
2017.07.10,-0.085921412211928
2017.07.11,0.063321724593722
2017.07.12,0.09124727534182
2017.07.13,0.023172222810479
2017.07.14,0.283873676181614
2017.07.17,0.094046454015293
2017.07.18,0.269995596350977
2017.07.19,0.052982564584833
2017.07.20,0.016695188957752
2017.07.21,-0.062854744931592
2017.07.24,-0.133213777626566
2017.07.25,0.112822597615465
2017.07.26,-0.430099019484651
2017.07.27,0.136403360512613
2017.07.28,0.1674105991496
2017.07.31,-0.218972552272664
2017.08.01,0.070893028569139
2017.08.02,-0.142202744329827
2017.08.03,-0.185747958387493
2017.08.04,0.043356727129474
2017.08.07,-0.065334414168183
2017.08.08,0.004084978120632
2017.08.09,-0.002600424141007
2017.08.10,-0.212004026187623
2017.08.11,-0.137500371457137
2017.08.14,-0.122158915466075
2017.08.15,-0.128677414179406
2017.08.16,-0.00366208026137
2017.08.17,-0.212320139831857
2017.08.18,0.011156806919374
2017.08.21,-0.101540293303994
2017.08.22,-0.112333435450985
2017.08.23,-0.072834353840818
2017.08.24,-0.088607562493594
2017.08.25,-0.072096022170386
2017.08.28,-0.001128931071675
2017.08.29,-0.05300201532352
2017.08.30,0.032831329768203
2017.08.31,0.04397460930835
2017.09.01,0.035054084061472
2017.09.04,-0.05830554272854
2017.09.05,0.020565100679546
2017.09.06,-0.114912414047568
2017.09.07,-0.033289853481071
2017.09.08,0.09362352653728
2017.09.11,-0.061424065859746
2017.09.12,-0.015088353090645
2017.09.13,-0.07688814010104
2017.09.14,-0.100904343826487
2017.09.15,-0.034219675762604
2017.09.18,-0.051661443826397
2017.09.19,0.002504331810715
2017.09.20,-0.165790833898652
2017.09.21,-0.026077625000874
2017.09.22,-0.167695580320767
2017.09.25,0.034571556418121
2017.09.26,-0.002639976842723
2017.09.27,0.011610963343277
2017.09.28,-0.024382436134829
2017.09.29,-0.051842491807672
2017.10.09,-0.253552382467253
2017.10.10,-0.044022785468969
2017.10.11,-0.006935912276922
2017.10.12,-0.082324072548216
2017.10.13,0.054629891751415
2017.10.16,0.027967568992066
2017.10.17,0.145193307572184
2017.10.18,0.068321810641499
2017.10.19,-0.163091663973595
2017.10.20,-0.050754001907786
2017.10.23,0.011300549478029
2017.10.24,-0.145709651860247
2017.10.25,-0.160254386319353
2017.10.26,0.112334122831368
2017.10.27,0.289633138364013
2017.10.30,-0.04686459491125
2017.10.31,-0.052368499986641
2017.11.01,0.047495464462208
2017.11.02,-0.058208933020042
2017.11.03,-0.090407385616191
2017.11.06,-0.081054944805028
2017.11.07,-0.177092567956895
2017.11.08,-0.029467943097291
2017.11.09,0.042145286145958
2017.11.10,0.170346800310319
2017.11.13,0.012491842170851
2017.11.14,-0.029770319617055
2017.11.15,0.034473364963921
2017.11.16,0.195587075812403
2017.11.17,0.023045664861432
2017.11.20,0.153801834009683
2017.11.21,-0.0392429281026
2017.11.22,-0.053429191910752
2017.11.23,-0.03954429833489
2017.11.24,-0.105377035458717
2017.11.27,-0.00060070948847
2017.11.28,0.041423874672548
2017.11.29,-0.083179041196256
2017.11.30,-0.088950792594688
2017.12.01,0.200268619427428
2017.12.04,0.116762362119449
2017.12.05,-0.080689720095034
2017.12.06,-0.082279081994211
2017.12.07,-0.166227258474404
2017.12.08,-0.160882297915626
2017.12.11,0.185971274777546
2017.12.12,-0.070891603751802
2017.12.13,0.02820899275432
2017.12.14,-0.122070240542295
2017.12.15,-0.010097757174644
2017.12.18,-0.145950121750068
2017.12.19,0.039180509443588
2017.12.20,0.054639649197751
2017.12.21,0.036759744970773
2017.12.22,0.167062468052457
2017.12.25,-0.160446447951352
2017.12.26,-0.064537243799034
2017.12.27,-0.074468594562427
2017.12.28,-0.09403305636069
2017.12.29,-0.116358208387434
2018.01.02,-0.198531531642915
2018.01.03,-0.017148636669558
2018.01.04,-0.042628941340998
2018.01.05,0.113353002974109
2018.01.08,-0.031425757764883
2018.01.09,0.074290118964424
2018.01.10,-0.231431110286603
2018.01.11,0.051361248825513
2018.01.12,0.099108039613464
2018.01.15,0.110019733843301
2018.01.16,-0.193234877638395
2018.01.17,0.027314786600852
2018.01.18,-0.112376732725108
2018.01.19,-0.068631914895263
2018.01.22,0.012052931755219
2018.01.23,-0.087001956332998
2018.01.24,-0.087681028004452
2018.01.25,0.065034309302636
2018.01.26,0.045110488324656
2018.01.29,-0.0137825886225
2018.01.30,0.09443714072019
2018.01.31,0.047016967075135
2018.02.01,0.004288272253724
2018.02.02,0.11192672319986
2018.02.05,0.125135497588196
2018.02.06,-0.100251539394392
2018.02.07,-0.258508722936293
2018.02.08,-0.03611041336328
2018.02.09,-0.105293194131097
2018.02.12,-0.020448862871344
2018.02.13,-0.084677953656441
2018.02.14,-0.15581515199369
2018.02.22,-0.124148821616331
2018.02.23,-0.1303420418559
2018.02.26,-0.071333899146073
2018.02.27,-0.029468391966541
2018.02.28,-0.093622444865982
2018.03.01,-0.050695291779317
2018.03.02,0.04087221017676
2018.03.05,-0.180286733846728
2018.03.06,0.065294327941786
2018.03.07,-0.133419574012609
2018.03.08,-0.029811933345669
2018.03.09,-0.022894876542161
2018.03.12,-0.097772838622007
2018.03.13,-0.179015904270738
2018.03.14,0.074049691692465
2018.03.15,-0.069488336829523
2018.03.16,-0.063022123724066
2018.03.19,-0.002775132927391
2018.03.20,-0.1418724900136
2018.03.21,0.059611625342215
2018.03.22,-0.038438203929113
2018.03.23,0.108538290656913
2018.03.26,0.196911267353795
2018.03.27,-0.081563459854654
2018.03.28,-0.221673282799967
2018.03.29,0.075968277472737
2018.03.30,0.030669173382339
2018.04.02,0.017876283694849
2018.04.03,-0.139952173162754
2018.04.04,-0.0010635575803
2018.04.09,-0.218052246609776
2018.04.10,-0.028667031335779
2018.04.11,0.006871560184998
2018.04.12,-0.040106937268812
2018.04.13,0.179438835018667
2018.04.16,-0.090322015822791
2018.04.17,0.043762057440457
2018.04.18,-0.073395230320933
2018.04.19,0.106360417829047
2018.04.20,-0.103932204976667
2018.04.23,-0.019754453415353
2018.04.24,-0.050767030064861
2018.04.25,0.128389113607106
2018.04.26,-0.134251311405651
2018.04.27,0.018912458415466
2018.05.02,-0.159845955611738
2018.05.03,-0.001062159529666
2018.05.04,-0.128148916612326
2018.05.07,-0.196773275940417
2018.05.08,-0.098688576117371
2018.05.09,-0.039293619003583
2018.05.10,0.018803626239061
2018.05.11,0.005932877572329
2018.05.14,-0.080627607600772
2018.05.15,0.012399481966328
2018.05.16,-0.007564348716104
2018.05.17,-0.087909255224785
2018.05.18,-0.195588410921737
2018.05.21,-0.049839282529948
2018.05.22,0.025148565449748
2018.05.23,0.091602992748721
2018.05.24,0.08954443883105
2018.05.25,0.048525066698013
2018.05.28,0.040217144015445
2018.05.29,0.129482093427832
2018.05.30,0.102034366556168
2018.05.31,-0.024570190801227
2018.06.01,-0.032999280562176
2018.06.04,-0.252136390405118
2018.06.05,-0.00081470365053
2018.06.06,0.090388542351095
2018.06.07,0.033538624757482
2018.06.08,-0.008384645728581
2018.06.11,-0.067634828062334
2018.06.12,0.128982181278907
2018.06.13,-0.054032986468968
2018.06.14,0.11561387333986
2018.06.15,0.194788099805559
2018.06.19,-0.021157419056587
2018.06.20,0.113600480936908
2018.06.21,-0.266883040092844
2018.06.22,-0.078590537036937
2018.06.25,-0.244765965018353
2018.06.26,-0.111668126873012
2018.06.27,-0.034056793343732
2018.06.28,-0.08831781874354
2018.06.29,0.104612636840049
2018.07.02,-0.183467070126295
2018.07.03,-0.042400742463904
2018.07.04,0.107254428516951
2018.07.05,-0.021125582710414
2018.07.06,-0.093320618782704
2018.07.09,-0.119236097353749
2018.07.10,0.160388060052763
2018.07.11,-0.103076537270469
2018.07.12,-0.063662091414369
2018.07.13,-0.030608156561969
2018.07.16,-0.095059100324044
2018.07.17,-0.162204190223518
2018.07.18,0.069350605358052
2018.07.19,-0.088058869468801
2018.07.20,-0.04306194495881
2018.07.23,-0.20043984249153
2018.07.24,-0.073916383528259
2018.07.25,-0.087486718369671
2018.07.26,0.025547827428796
2018.07.27,-0.007614108656543
2018.07.30,0.028095646258838
2018.07.31,-0.068384287113081
2018.08.01,0.070573007933203
2018.08.02,0.048896104554549
2018.08.03,0.022112660663897
2018.08.06,-0.023606285801645
2018.08.07,0.170869742173407
2018.08.08,-0.257832411774181
2018.08.09,-0.210506793336099
2018.08.10,-0.099111119216419
2018.08.13,0.039081409568818
2018.08.14,0.138901060057955
2018.08.15,-0.05886734063759
2018.08.16,0.09643692737955
2018.08.17,-0.068404221357759
2018.08.20,-0.061453451867969
2018.08.21,0.147487794491479
2018.08.22,-0.224902329911321
2018.08.23,-0.065561445937783
2018.08.24,-0.124950110607376
2018.08.27,-0.114314418370274
2018.08.28,-0.006526668304993
2018.08.29,0.016338270816544
2018.08.30,0.065581112446322
2018.08.31,0.053515831111613
2018.09.03,-0.004322201641321
2018.09.04,0.033248530381202
2018.09.05,0.04075929216677
2018.09.06,-0.111689189041137
2018.09.07,0.038574170587832
2018.09.10,-0.01706726484903
2018.09.11,-0.113572825845667
2018.09.12,-0.005046131890938
2018.09.13,-0.068231219706015
2018.09.14,0.111232714586952
2018.09.17,-0.126426336280133
2018.09.18,-0.127528641843899
2018.09.19,0.010204813352302
2018.09.20,-0.168449638833098
2018.09.21,0.012073486528871
2018.09.25,-0.083084964095573
2018.09.26,0.057622084724548
2018.09.27,-0.069239420930948
2018.09.28,0.092627230373563
2018.10.08,0.050616546370608
2018.10.09,-0.037237398144288
2018.10.10,0.192468393382861
2018.10.11,0.118370848378573
2018.10.12,-0.067628113623953
2018.10.15,0.055271042403543
2018.10.16,-0.166850324945732
2018.10.17,0.000853591546567
2018.10.18,-0.172879498448808
2018.10.19,-0.107876853876094
2018.10.22,0.044332132226098
2018.10.23,-0.084957898370482
2018.10.24,0.010339299465041
2018.10.25,-0.165830112102436
2018.10.26,0.010624908196481
2018.10.29,-0.067768536349751
2018.10.30,-0.149944432317604
2018.10.31,-0.142916612009909
2018.11.01,-0.238159230253775
2018.11.02,-0.06040867460303
2018.11.05,0.022109341992952
2018.11.06,-0.05601997788412
2018.11.07,-0.047503313273819
2018.11.08,0.026540845974543
2018.11.09,-0.038025020460958
2018.11.12,0.056170048704945
2018.11.13,-0.006777494126372
2018.11.14,-0.088038947506192
2018.11.15,-0.004361101926078
2018.11.16,-0.140529867538907
2018.11.19,-0.059018962357909
2018.11.20,0.093280589418462
2018.11.21,-0.077194508999429
2018.11.22,-0.046470928506235
2018.11.23,0.023737765382099
2018.11.26,-0.064773412054546
2018.11.27,-0.115495168576303
2018.11.28,-0.018174023201245
2018.11.29,-0.084344574695485
2018.11.30,-0.102420311390178
2018.12.03,-0.053769052709914
2018.12.04,-0.009485384103603
2018.12.05,-0.093621945761047
2018.12.06,-0.014376393106551
2018.12.07,0.032377006661316
2018.12.10,-0.032924787567687
2018.12.11,-0.057693725499363
2018.12.12,-0.043685409307064
2018.12.13,0.107810919570164
2018.12.14,-0.033457135401117
2018.12.17,-0.05266043168491
2018.12.18,0.030965729128921
2018.12.19,-0.095986397321966
2018.12.20,-0.070871621150876
2018.12.21,-0.062744165242837
2018.12.24,0.053365807361323
2018.12.25,-0.070844137963358
2018.12.26,0.038118475349072
2018.12.27,-0.059177574249159
2018.12.28,0.045021278026006
2019.01.02,-0.063699719158973
2019.01.03,-0.101326811711558
2019.01.04,-0.010289099470828
2019.01.07,-0.035737153278277
2019.01.08,-0.048288991647115
2019.01.09,0.061334962832173
2019.01.10,-0.072439087283538
2019.01.11,0.063252239973159
2019.01.14,-0.206933967453728
2019.01.15,-0.086687887971773
2019.01.16,-0.002667670811133
2019.01.17,-0.169580457141429
2019.01.18,-0.086532090120088
2019.01.21,0.0197101346751
2019.01.22,0.008211958870422
2019.01.23,-0.128029386618993
2019.01.24,-0.024009098045518
