date,industry,window,secid,ret,industry_ret,excess_ret,industry_rank_pct,group,FREE_MV,S_DQ_AMOUNT
2026-06-23,军工电子Ⅱ,3,688081.SH,-0.012472416201335434,-0.02994351056400197,0.017471094362666535,0.8305084745762712,top,238874.96394899997,92372.512
2026-06-23,军工电子Ⅱ,3,002383.SZ,-0.014025475354503936,-0.02994351056400197,0.015918035209498034,0.8135593220338984,top,302231.37276,74231.236
2026-06-23,农产品加工,3,300138.SZ,-0.025894766380615053,-0.03468881596854747,0.008794049587932416,0.18181818181818182,bottom,340898.50104199996,40822.088
2026-06-23,农产品加工,3,600251.SH,-0.05179150912840491,-0.03468881596854747,-0.017102693159857442,0.13636363636363635,bottom,389065.41964499996,139576.581
2026-06-23,农产品加工,3,600737.SH,-0.13536319099245553,-0.03468881596854747,-0.10067437502390805,0.09090909090909091,bottom,1221371.764645,466616.435
2026-06-23,农产品加工,3,605198.SH,-0.17703936491810346,-0.03468881596854747,-0.14235054894955598,0.045454545454545456,bottom,337235.1594,534853.594
2026-06-23,农产品加工,3,920273.BJ,0.12570092193980908,-0.03468881596854747,0.16038973790835656,1.0,top,80338.59088799999,118018.73
2026-06-23,农产品加工,3,603231.SH,0.04448127894504461,-0.03468881596854747,0.07917009491359209,0.9545454545454546,top,130438.44660000001,37101.883
2026-06-23,农产品加工,3,603182.SH,0.04049136135473708,-0.03468881596854747,0.07518017732328455,0.9090909090909091,top,149923.85058,20266.791
2026-06-23,农产品加工,3,002852.SZ,0.027651531330509904,-0.03468881596854747,0.06234034729905737,0.8636363636363636,top,152155.92777,31908.329
2026-06-23,农产品加工,3,300268.SZ,0.02643325706815558,-0.03468881596854747,0.06112207303670305,0.8181818181818182,top,107687.81815,25997.802
2026-06-23,农化制品,3,600596.SH,-0.017029739844802272,0.002460108085724426,-0.0194898479305267,0.1864406779661017,bottom,1518264.635256,1430771.609
2026-06-23,农化制品,3,300804.SZ,-0.022189651703071522,0.002460108085724426,-0.02464975978879595,0.1694915254237288,bottom,99275.0,41243.312
2026-06-23,农化制品,3,920866.BJ,-0.02527780718426853,0.002460108085724426,-0.027737915269992957,0.15254237288135594,bottom,57014.271250000005,12845.848
2026-06-23,农化制品,3,603599.SH,-0.028223886587954716,0.002460108085724426,-0.030683994673679143,0.13559322033898305,bottom,556806.5312160001,137499.624
2026-06-23,农化制品,3,600426.SH,-0.02860651191150687,0.002460108085724426,-0.031066619997231298,0.11864406779661017,bottom,3656698.48275,1204432.809
2026-06-23,农化制品,3,301035.SZ,-0.03666398437159124,0.002460108085724426,-0.039124092457315664,0.1016949152542373,bottom,568716.40792,81390.449
2026-06-23,农化制品,3,000525.SZ,-0.040914797638506695,0.002460108085724426,-0.04337490572423112,0.0847457627118644,bottom,376918.36954899994,68362.644
2026-06-23,农化制品,3,603360.SH,-0.044957475938464775,0.002460108085724426,-0.0474175840241892,0.06779661016949153,bottom,563576.007375,249563.883
2026-06-23,农化制品,3,600389.SH,-0.054752420983850136,0.002460108085724426,-0.05721252906957456,0.05084745762711865,bottom,657731.99685,155953.622
2026-06-23,农化制品,3,000792.SZ,-0.059390366006957684,0.002460108085724426,-0.06185047409268211,0.03389830508474576,bottom,10077380.411657,2528979.661
2026-06-23,农化制品,3,600331.SH,-0.06004963377951,0.002460108085724426,-0.06250974186523443,0.01694915254237288,bottom,1713901.4194599998,585177.311
2026-06-23,农化制品,3,002496.SZ,0.4795730802618863,0.002460108085724426,0.47711297217616183,1.0,top,225307.45692,106187.426
2026-06-23,农化制品,3,600470.SH,0.1580042491432483,0.002460108085724426,0.15554414105752387,0.9830508474576272,top,252608.36639999997,634301.276
2026-06-23,农化制品,3,002734.SZ,0.1481477908630353,0.002460108085724426,0.1456876827773109,0.9661016949152542,top,689617.80422,612098.515
2026-06-23,农化制品,3,002312.SZ,0.11128697539547616,0.002460108085724426,0.10882686730975173,0.9491525423728814,top,1038954.991823,1058235.589
2026-06-23,农化制品,3,300505.SZ,0.09489874182279534,0.002460108085724426,0.09243863373707091,0.9322033898305084,top,484226.33570999996,1405608.473
2026-06-23,农化制品,3,600096.SH,0.05877433839004098,0.002460108085724426,0.05631423030431656,0.9152542372881356,top,3602699.023434,2912996.45
2026-06-23,农化制品,3,600141.SH,0.05571364792204925,0.002460108085724426,0.053253539836324824,0.8983050847457628,top,3148378.70688,3787233.315
2026-06-23,农化制品,3,002758.SZ,0.04022480131050887,0.002460108085724426,0.03776469322478445,0.8813559322033898,top,242844.46811999998,45607.586
2026-06-23,农化制品,3,002250.SZ,0.036883613430554796,0.002460108085724426,0.03442350534483037,0.864406779661017,top,948391.700708,235915.062
2026-06-23,农化制品,3,600227.SH,0.03650040221952677,0.002460108085724426,0.03404029413380235,0.847457627118644,top,294456.835755,342036.069
2026-06-23,农化制品,3,000422.SZ,0.03102168992196308,0.002460108085724426,0.028561581836238654,0.8305084745762712,top,965296.2494999999,615033.689
2026-06-23,农化制品,3,600078.SH,0.02939227012761325,0.002460108085724426,0.026932162041888825,0.8135593220338984,top,532566.419107,959856.996
2026-06-23,农商行Ⅱ,3,603323.SH,-0.011834274143631696,-0.007229254081685374,-0.004605020061946322,0.2,bottom,806282.42604,113219.399
2026-06-23,农商行Ⅱ,3,601128.SH,-0.03816043301528227,-0.007229254081685374,-0.030931178933596894,0.1,bottom,2048168.246669,241353.285
2026-06-23,农商行Ⅱ,3,002958.SZ,0.006968669316093523,-0.007229254081685374,0.014197923397778898,1.0,top,1189605.1124159999,150394.963
2026-06-23,农商行Ⅱ,3,600908.SH,0.003656311203110496,-0.007229254081685374,0.01088556528479587,0.9,top,835744.227984,137519.172
2026-06-23,出版,3,600229.SH,-0.04419547279112157,0.006549916645497463,-0.050745389436619034,0.17857142857142858,bottom,128004.08502700001,52928.163
2026-06-23,出版,3,600373.SH,-0.04798727372084155,0.006549916645497463,-0.054537190366339014,0.14285714285714285,bottom,421374.193144,53772.265
2026-06-23,出版,3,601098.SH,-0.04822535195447353,0.006549916645497463,-0.05477526859997099,0.10714285714285714,bottom,641725.9182399999,70205.307
2026-06-23,出版,3,002181.SZ,-0.05870760082677817,0.006549916645497463,-0.06525751747227564,0.07142857142857142,bottom,397807.75114999997,710939.549
2026-06-23,出版,3,601858.SH,-0.08555583497144825,0.006549916645497463,-0.09210575161694572,0.03571428571428571,bottom,282402.8262,152625.548
2026-06-23,出版,3,600825.SH,0.11411330676742093,0.006549916645497463,0.10756339012192347,1.0,top,258502.6035,108390.526
2026-06-23,出版,3,300364.SZ,0.09219733682383424,0.006549916645497463,0.08564742017833678,0.9642857142857143,top,1475915.256856,1225582.732
2026-06-23,出版,3,300654.SZ,0.06138171964439687,0.006549916645497463,0.05483180299889941,0.9285714285714286,top,186868.617619,145094.705
2026-06-23,出版,3,603999.SH,0.02734901540410073,0.006549916645497463,0.020799098758603266,0.8928571428571429,top,135026.85513599997,31889.272
2026-06-23,出版,3,300148.SZ,0.02731581064696309,0.006549916645497463,0.020765894001465626,0.8571428571428571,top,238868.347796,86200.177
2026-06-23,出版,3,601999.SH,0.026248226074936376,0.006549916645497463,0.019698309429438912,0.8214285714285714,top,103591.6113,47801.669
2026-06-23,动物保健Ⅱ,3,600195.SH,-0.012519725344927402,0.023190527938060982,-0.03571025328298838,0.15384615384615385,bottom,317735.310045,43962.489
2026-06-23,动物保健Ⅱ,3,002868.SZ,-0.017804624633506627,0.023190527938060982,-0.040995152571567606,0.07692307692307693,bottom,198562.31697,76316.526
2026-06-23,动物保健Ⅱ,3,002141.SZ,0.14543456698689372,0.023190527938060982,0.12224403904883274,1.0,top,356718.68001,1004762.439
2026-06-23,动物保健Ⅱ,3,920275.BJ,0.08716017544240051,0.023190527938060982,0.06396964750433953,0.9230769230769231,top,30030.070772000003,20145.334
2026-06-23,动物保健Ⅱ,3,603566.SH,0.059541393691016964,0.023190527938060982,0.036350865752955985,0.8461538461538461,top,245760.10299,27689.933
2026-06-23,包装印刷,3,002969.SZ,-0.0381374291495864,0.009118948373840845,-0.04725637752342725,0.2,bottom,892623.8382,585958.295
2026-06-23,包装印刷,3,002846.SZ,-0.0505405027498087,0.009118948373840845,-0.05965945112364955,0.17777777777777778,bottom,211682.12821599998,63302.438
2026-06-23,包装印刷,3,002229.SZ,-0.052554465704336195,0.009118948373840845,-0.061673414078177044,0.15555555555555556,bottom,566636.4312870001,346320.107
2026-06-23,包装印刷,3,000659.SZ,-0.0637897378753296,0.009118948373840845,-0.07290868624917045,0.13333333333333333,bottom,361969.598208,99751.323
2026-06-23,包装印刷,3,002303.SZ,-0.06471260069236706,0.009118948373840845,-0.07383154906620791,0.1111111111111111,bottom,291609.81957999995,109470.993
2026-06-23,包装印刷,3,002787.SZ,-0.07165986300594884,0.009118948373840845,-0.08077881137978969,0.08888888888888889,bottom,541784.459952,392635.681
2026-06-23,包装印刷,3,601515.SH,-0.08173189726438101,0.009118948373840845,-0.09085084563822186,0.06666666666666667,bottom,349511.392048,70282.768
2026-06-23,包装印刷,3,002565.SZ,-0.10380829117231638,0.009118948373840845,-0.11292723954615723,0.044444444444444446,bottom,988721.40955,716478.069
2026-06-23,包装印刷,3,002735.SZ,-0.12399764165657068,0.009118948373840845,-0.1331165900304115,0.022222222222222223,bottom,471115.549188,941179.07
2026-06-23,包装印刷,3,002831.SZ,0.14551432582758306,0.009118948373840845,0.13639537745374222,1.0,top,1779014.840536,1186772.359
2026-06-23,包装印刷,3,300501.SZ,0.13959405855037144,0.009118948373840845,0.1304751101765306,0.9777777777777777,top,212442.49577900002,161407.29
2026-06-23,包装印刷,3,603607.SH,0.12260232209233246,0.009118948373840845,0.11348337371849161,0.9555555555555556,top,216601.64838,345457.63
2026-06-23,包装印刷,3,002374.SZ,0.11742798505794383,0.009118948373840845,0.10830903668410298,0.9333333333333333,top,310283.812608,282378.112
2026-06-23,包装印刷,3,003018.SZ,0.0846796352820185,0.009118948373840845,0.07556068690817765,0.9111111111111111,top,522684.7554,1514668.508
2026-06-23,包装印刷,3,002014.SZ,0.07895255167327875,0.009118948373840845,0.0698336032994379,0.8888888888888888,top,263549.75133,176738.349
2026-06-23,包装印刷,3,600076.SH,0.05532706395659659,0.009118948373840845,0.04620811558275574,0.8666666666666667,top,288773.44394599996,187721.466
2026-06-23,包装印刷,3,301062.SZ,0.04755274745119986,0.009118948373840845,0.03843379907735901,0.8444444444444444,top,180600.649574,81097.564
2026-06-23,包装印刷,3,002701.SZ,0.03603993648319692,0.009118948373840845,0.026920988109356076,0.8222222222222222,top,768087.1007399999,129671.119
2026-06-23,包装印刷,3,603499.SH,0.03498704042754763,0.009118948373840845,0.025868092053706788,0.8,top,258815.40384,230978.637
2026-06-23,化妆品,3,300957.SZ,-0.044763143547972284,-0.0389984604442022,-0.005764683103770082,0.2,bottom,692149.6513230001,247692.741
2026-06-23,化妆品,3,300955.SZ,-0.0792444319067096,-0.0389984604442022,-0.0402459714625074,0.13333333333333333,bottom,172987.054528,104149.334
2026-06-23,化妆品,3,603605.SH,-0.12699337669324784,-0.0389984604442022,-0.08799491624904564,0.06666666666666667,bottom,1160143.514248,387405.714
2026-06-23,化妆品,3,603630.SH,0.09952959534703298,-0.0389984604442022,0.13852805579123517,1.0,top,132290.51482500002,103463.876
2026-06-23,化妆品,3,603983.SH,0.03477433245641093,-0.0389984604442022,0.07377279290061313,0.9333333333333333,top,173481.0,87595.22
2026-06-23,化妆品,3,300849.SZ,0.02563109820548437,-0.0389984604442022,0.06462955864968657,0.8666666666666667,top,172375.275996,135637.085
2026-06-23,化妆品,3,300132.SZ,0.008216973102280978,-0.0389984604442022,0.04721543354648318,0.8,top,281481.12502900005,91123.156
2026-06-23,化学制品,3,603334.SH,-0.02969384511786277,0.01990968264428464,-0.04960352776214741,0.19662921348314608,bottom,123512.441046,42506.218
2026-06-23,化学制品,3,002246.SZ,-0.029972273535791683,0.01990968264428464,-0.04988195618007632,0.19101123595505617,bottom,578508.741932,235616.571
2026-06-23,化学制品,3,688625.SH,-0.03233788723213227,0.01990968264428464,-0.052247569876416905,0.1853932584269663,bottom,930201.926943,947147.784
2026-06-23,化学制品,3,003002.SZ,-0.034511322865582894,0.01990968264428464,-0.05442100550986753,0.1797752808988764,bottom,193024.92224999997,57849.893
2026-06-23,化学制品,3,603260.SH,-0.035605429270783695,0.01990968264428464,-0.05551511191506833,0.17415730337078653,bottom,1422628.671908,1576683.655
2026-06-23,化学制品,3,000881.SZ,-0.03812778543656359,0.01990968264428464,-0.058037468080848226,0.16853932584269662,bottom,367982.45988000004,80832.909
2026-06-23,化学制品,3,002226.SZ,-0.03834980537486565,0.01990968264428464,-0.05825948801915029,0.16292134831460675,bottom,587545.093206,83316.849
2026-06-23,化学制品,3,300019.SZ,-0.038372716494452064,0.01990968264428464,-0.0582823991387367,0.15730337078651685,bottom,364949.29910999996,161227.434
2026-06-23,化学制品,3,600299.SH,-0.04052502572100858,0.01990968264428464,-0.060434708365293216,0.15168539325842698,bottom,359963.951616,149962.732
2026-06-23,化学制品,3,605020.SH,-0.04070969175187367,0.01990968264428464,-0.060619374396158304,0.14606741573033707,bottom,1081502.7180879998,1540728.955
2026-06-23,化学制品,3,688602.SH,-0.041031396677862375,0.01990968264428464,-0.06094107932214701,0.1404494382022472,bottom,198331.46700399998,81684.82
2026-06-23,化学制品,3,300910.SZ,-0.04252993686541107,0.01990968264428464,-0.062439619509695704,0.1348314606741573,bottom,533839.598136,170140.289
2026-06-23,化学制品,3,688267.SH,-0.0425784402064715,0.01990968264428464,-0.06248812285075614,0.12921348314606743,bottom,287509.54258,49431.978
2026-06-23,化学制品,3,002637.SZ,-0.04387800617205384,0.01990968264428464,-0.06378768881633848,0.12359550561797752,bottom,322538.504562,285982.848
2026-06-23,化学制品,3,603051.SH,-0.04583840480827073,0.01990968264428464,-0.06574808745255536,0.11797752808988764,bottom,222343.052844,101702.194
2026-06-23,化学制品,3,920015.BJ,-0.047235972341772126,0.01990968264428464,-0.06714565498605676,0.11235955056179775,bottom,218387.89752,255671.076
2026-06-23,化学制品,3,603379.SH,-0.05026332996378269,0.01990968264428464,-0.07017301260806733,0.10674157303370786,bottom,1641520.7808979996,948991.761
2026-06-23,化学制品,3,002319.SZ,-0.0546086531246166,0.01990968264428464,-0.07451833576890124,0.10112359550561797,bottom,158212.043829,70147.677
2026-06-23,化学制品,3,605566.SH,-0.05514781181003725,0.01990968264428464,-0.07505749445432189,0.09550561797752809,bottom,284556.02406799997,346128.137
2026-06-23,化学制品,3,301059.SZ,-0.055369135267474334,0.01990968264428464,-0.07527881791175897,0.0898876404494382,bottom,79876.437012,62492.875
2026-06-23,化学制品,3,001335.SZ,-0.05633196751191738,0.01990968264428464,-0.07624165015620202,0.08426966292134831,bottom,116812.84918999998,56775.559
2026-06-23,化学制品,3,600873.SH,-0.057917270073115645,0.01990968264428464,-0.07782695271740028,0.07865168539325842,bottom,1510301.750615,201923.537
2026-06-23,化学制品,3,300641.SZ,-0.05831150552703557,0.01990968264428464,-0.0782211881713202,0.07303370786516854,bottom,408163.12613999995,358083.642
2026-06-23,化学制品,3,300225.SZ,-0.06273052932342793,0.01990968264428464,-0.08264021196771257,0.06741573033707865,bottom,347464.57475,273970.513
2026-06-23,化学制品,3,301220.SZ,-0.0633568639533082,0.01990968264428464,-0.08326654659759283,0.06179775280898876,bottom,228723.278,47833.777
2026-06-23,化学制品,3,002497.SZ,-0.06401266680440809,0.01990968264428464,-0.08392234944869273,0.056179775280898875,bottom,2119920.1881,816455.07
2026-06-23,化学制品,3,300343.SZ,-0.06559728248581287,0.01990968264428464,-0.0855069651300975,0.05056179775280899,bottom,552533.57161,166079.272
2026-06-23,化学制品,3,001218.SZ,-0.06797073828477984,0.01990968264428464,-0.08788042092906448,0.0449438202247191,bottom,197423.71765,85964.812
2026-06-23,化学制品,3,002166.SZ,-0.07095173597228399,0.01990968264428464,-0.09086141861656863,0.03932584269662921,bottom,299861.74743999995,169248.245
2026-06-23,化学制品,3,301373.SZ,-0.07206450747591742,0.01990968264428464,-0.09197419012020205,0.033707865168539325,bottom,699391.19496,1182643.547
2026-06-23,化学制品,3,300821.SZ,-0.07512409854188817,0.01990968264428464,-0.09503378118617281,0.028089887640449437,bottom,1088711.72795,1940806.454
2026-06-23,化学制品,3,603681.SH,-0.08520870022051819,0.01990968264428464,-0.10511838286480282,0.02247191011235955,bottom,394782.51905999996,338278.523
2026-06-23,化学制品,3,300727.SZ,-0.10439935520111376,0.01990968264428464,-0.1243090378453984,0.016853932584269662,bottom,275781.92223,344255.145
2026-06-23,化学制品,3,600500.SH,-0.13477440086411985,0.01990968264428464,-0.15468408350840449,0.011235955056179775,bottom,1318362.8793,2656397.862
2026-06-23,化学制品,3,603155.SH,-0.1663595259541748,0.01990968264428464,-0.18626920859845944,0.0056179775280898875,bottom,104465.677,305480.546
2026-06-23,化学制品,3,300522.SZ,0.36401830881906694,0.01990968264428464,0.3441086261747823,1.0,top,402929.482752,1211802.306
2026-06-23,化学制品,3,688179.SH,0.23661176836507725,0.01990968264428464,0.2167020857207926,0.9943820224719101,top,581583.276729,1226755.132
2026-06-23,化学制品,3,603065.SH,0.1894980845670018,0.01990968264428464,0.16958840192271715,0.9887640449438202,top,333644.28445,1141760.797
2026-06-23,化学制品,3,300665.SZ,0.18232155679395445,0.01990968264428464,0.16241187414966982,0.9831460674157303,top,208203.78633600002,714263.131
2026-06-23,化学制品,3,002971.SZ,0.17549559172355433,0.01990968264428464,0.1555859090792697,0.9775280898876404,top,851429.3315,1907980.893
2026-06-23,化学制品,3,688065.SH,0.16946340185058606,0.01990968264428464,0.14955371920630142,0.9719101123595506,top,1662759.1709999999,623414.26
2026-06-23,化学制品,3,300214.SZ,0.16660414089854525,0.01990968264428464,0.1466944582542606,0.9662921348314607,top,285142.25766999996,302410.653
2026-06-23,化学制品,3,603980.SH,0.13715728973982522,0.01990968264428464,0.11724760709554058,0.9606741573033708,top,298973.554715,406630.183
2026-06-23,化学制品,3,688133.SH,0.13034518432503983,0.01990968264428464,0.1104355016807552,0.9550561797752809,top,338334.995235,217569.289
2026-06-23,化学制品,3,300721.SZ,0.12557318308510634,0.01990968264428464,0.1056635004408217,0.949438202247191,top,322785.75901999994,1245231.019
2026-06-23,化学制品,3,603110.SH,0.1180771965645202,0.01990968264428464,0.09816751392023557,0.9438202247191011,top,416438.68695,535491.634
2026-06-23,化学制品,3,002326.SZ,0.11225939692021036,0.01990968264428464,0.09234971427592573,0.9382022471910112,top,1611415.00221,1771548.57
2026-06-23,化学制品,3,603823.SH,0.10749134961983575,0.01990968264428464,0.08758166697555111,0.9325842696629213,top,691420.82634,1173790.379
2026-06-23,化学制品,3,603916.SH,0.1008356210595367,0.01990968264428464,0.08092593841525206,0.9269662921348315,top,322498.58277,716510.935
2026-06-23,化学制品,3,688199.SH,0.0867923429289581,0.01990968264428464,0.06688266028467346,0.9213483146067416,top,397909.93480000005,397820.539
2026-06-23,化学制品,3,002549.SZ,0.08667058684003504,0.01990968264428464,0.0667609041957504,0.9157303370786517,top,728289.1337450001,1047506.102
2026-06-23,化学制品,3,300321.SZ,0.08638154906002349,0.01990968264428464,0.06647186641573885,0.9101123595505618,top,207665.28904,375656.799
2026-06-23,化学制品,3,002407.SZ,0.0830176227665067,0.01990968264428464,0.06310794012222207,0.9044943820224719,top,4227305.904359999,10896972.539
2026-06-23,化学制品,3,603125.SH,0.08112554481236867,0.01990968264428464,0.06121586216808403,0.898876404494382,top,339779.979,408453.592
2026-06-23,化学制品,3,300067.SZ,0.0794891510582385,0.01990968264428464,0.05957946841395387,0.8932584269662921,top,457010.72004,798417.475
2026-06-23,化学制品,3,300200.SZ,0.07839467904861985,0.01990968264428464,0.058484996404335216,0.8876404494382022,top,319841.201173,498015.223
2026-06-23,化学制品,3,002440.SZ,0.07159372748589288,0.01990968264428464,0.05168404484160824,0.8820224719101124,top,694710.9961,1209172.889
2026-06-23,化学制品,3,002430.SZ,0.07075498648034984,0.01990968264428464,0.0508453038360652,0.8764044943820225,top,1120646.15628,1279414.341
2026-06-23,化学制品,3,603181.SH,0.07001016557264883,0.01990968264428464,0.05010048292836419,0.8707865168539326,top,567282.519,367677.524
2026-06-23,化学制品,3,301618.SZ,0.06992810653290782,0.01990968264428464,0.05001842388862318,0.8651685393258427,top,195724.793341,128290.882
2026-06-23,化学制品,3,688398.SH,0.06839985721428565,0.01990968264428464,0.048490174570001016,0.8595505617977528,top,252304.77807000003,80544.237
2026-06-23,化学制品,3,300109.SZ,0.0674485764634456,0.01990968264428464,0.04753889381916096,0.8539325842696629,top,753251.213572,200205.128
2026-06-23,化学制品,3,002453.SZ,0.06490827525529852,0.01990968264428464,0.04499859261101388,0.848314606741573,top,247462.46716,123145.376
2026-06-23,化学制品,3,688659.SH,0.0647708361577819,0.01990968264428464,0.04486115351349726,0.8426966292134831,top,100985.97824000001,106970.979
2026-06-23,化学制品,3,920402.BJ,0.06244977289801534,0.01990968264428464,0.042540090253730706,0.8370786516853933,top,185750.687679,280139.641
2026-06-23,化学制品,3,301617.SZ,0.05632797517885457,0.01990968264428464,0.036418292534569935,0.8314606741573034,top,330412.852772,297586.68
2026-06-23,化学制品,3,603255.SH,0.05523329039215552,0.01990968264428464,0.03532360774787088,0.8258426966292135,top,133533.40116,79718.617
2026-06-23,化学制品,3,603977.SH,0.054305344857541904,0.01990968264428464,0.034395662213257266,0.8202247191011236,top,447075.1544,260999.738
2026-06-23,化学制品,3,688639.SH,0.05363467880440087,0.01990968264428464,0.03372499616011623,0.8146067415730337,top,377982.19751599996,184049.422
2026-06-23,化学制品,3,300596.SZ,0.05071158352112626,0.01990968264428464,0.030801900876841617,0.8089887640449438,top,749216.491304,424642.758
2026-06-23,化学制品,3,688129.SH,0.04740948965863323,0.01990968264428464,0.02749980701434859,0.8033707865168539,top,112231.76640000001,38562.049
2026-06-23,化学制药,3,600380.SH,0.009160369398664159,0.0434870231564815,-0.03432665375781734,0.1986754966887417,bottom,921660.3364709999,156594.521
2026-06-23,化学制药,3,600216.SH,0.00846028734939086,0.0434870231564815,-0.03502673580709064,0.19205298013245034,bottom,703973.545167,251556.469
2026-06-23,化学制药,3,301263.SZ,0.007197974522326067,0.0434870231564815,-0.036289048634155434,0.18543046357615894,bottom,620589.205696,152412.898
2026-06-23,化学制药,3,300199.SZ,0.006755260996125223,0.0434870231564815,-0.03673176216035628,0.17880794701986755,bottom,1559350.1855000001,1197519.719
2026-06-23,化学制药,3,300705.SZ,0.005836592444451227,0.0434870231564815,-0.037650430712030274,0.17218543046357615,bottom,277064.084881,103024.774
2026-06-23,化学制药,3,002675.SZ,0.005505322595355189,0.0434870231564815,-0.03798170056112631,0.16556291390728478,bottom,755653.644375,119184.434
2026-06-23,化学制药,3,300254.SZ,0.004434597067865642,0.0434870231564815,-0.03905242608861586,0.15894039735099338,bottom,199485.641128,102307.446
2026-06-23,化学制药,3,603707.SH,0.0027894020875787184,0.0434870231564815,-0.04069762106890278,0.152317880794702,bottom,363073.539972,94832.367
2026-06-23,化学制药,3,600420.SH,0.002386635977731366,0.0434870231564815,-0.041100387178750135,0.1456953642384106,bottom,493627.54362300003,98624.408
2026-06-23,化学制药,3,601089.SH,0.0017915800552041894,0.0434870231564815,-0.04169544310127731,0.1390728476821192,bottom,220097.342972,121168.596
2026-06-23,化学制药,3,000513.SZ,0.0013559324111360738,0.0434870231564815,-0.04213109074534543,0.13245033112582782,bottom,973959.7658399999,144134.898
2026-06-23,化学制药,3,002332.SZ,0.0,0.0434870231564815,-0.0434870231564815,0.11920529801324503,bottom,640993.4313930001,81376.021
2026-06-23,化学制药,3,300765.SZ,0.0,0.0434870231564815,-0.0434870231564815,0.11920529801324503,bottom,875274.7500419999,360570.056
2026-06-23,化学制药,3,600062.SH,-0.0018034269991504814,0.0434870231564815,-0.04529045015563198,0.11258278145695365,bottom,685458.267768,129050.763
2026-06-23,化学制药,3,605177.SH,-0.002240897296287958,0.0434870231564815,-0.04572792045276946,0.10596026490066225,bottom,100291.37861,70640.297
2026-06-23,化学制药,3,002742.SZ,-0.002773926882725153,0.0434870231564815,-0.046260950039206654,0.09933774834437085,bottom,141688.05804,45055.998
2026-06-23,化学制药,3,603538.SH,-0.00450749802019601,0.0434870231564815,-0.04799452117667751,0.09271523178807947,bottom,684093.2830020001,990251.417
2026-06-23,化学制药,3,002004.SZ,-0.004773278752657539,0.0434870231564815,-0.04826030190913904,0.08609271523178808,bottom,597129.1887219999,72759.314
2026-06-23,化学制药,3,605507.SH,-0.007210781817362122,0.0434870231564815,-0.05069780497384362,0.07947019867549669,bottom,544689.7276,61514.996
2026-06-23,化学制药,3,603229.SH,-0.007255170881172113,0.0434870231564815,-0.050742194037653614,0.0728476821192053,bottom,318650.47458399995,83666.426
2026-06-23,化学制药,3,000788.SZ,-0.007462721201589417,0.0434870231564815,-0.05094974435807092,0.06622516556291391,bottom,219758.79982199997,129118.049
2026-06-23,化学制药,3,688176.SH,-0.010896591224213381,0.0434870231564815,-0.05438361438069488,0.059602649006622516,bottom,381354.231568,124733.903
2026-06-23,化学制药,3,000766.SZ,-0.012315426590054024,0.0434870231564815,-0.055802449746535525,0.052980132450331126,bottom,1878714.5957010002,353907.458
2026-06-23,化学制药,3,301075.SZ,-0.012857106396156226,0.0434870231564815,-0.05634412955263773,0.046357615894039736,bottom,185756.39118399998,76961.458
2026-06-23,化学制药,3,688799.SH,-0.01432413588225856,0.0434870231564815,-0.05781115903874006,0.039735099337748346,bottom,292201.40880000003,145986.91
2026-06-23,化学制药,3,688758.SH,-0.029883206152208963,0.0434870231564815,-0.07337022930869047,0.033112582781456956,bottom,360512.349385,70766.641
2026-06-23,化学制药,3,301281.SZ,-0.03508420260150036,0.0434870231564815,-0.07857122575798187,0.026490066225165563,bottom,240225.27450000003,149045.975
2026-06-23,化学制药,3,300006.SZ,-0.0431721718652085,0.0434870231564815,-0.08665919502169,0.019867549668874173,bottom,316604.70506,199406.414
2026-06-23,化学制药,3,688166.SH,-0.06549654965437979,0.0434870231564815,-0.1089835728108613,0.013245033112582781,bottom,1032162.09061,952857.16
2026-06-23,化学制药,3,000908.SZ,-0.08534331988893262,0.0434870231564815,-0.12883034304541413,0.006622516556291391,bottom,361262.66,183318.927
2026-06-23,化学制药,3,600851.SH,0.28494234471066093,0.0434870231564815,0.24145532155417943,1.0,top,343926.4176360001,434858.565
2026-06-23,化学制药,3,920367.BJ,0.25539379607414414,0.0434870231564815,0.21190677291766263,0.9933774834437086,top,40119.62989,177755.034
2026-06-23,化学制药,3,300497.SZ,0.2047537564550863,0.0434870231564815,0.1612667332986048,0.9867549668874173,top,926513.418584,2528570.141
2026-06-23,化学制药,3,301211.SZ,0.1960558313634615,0.0434870231564815,0.15256880820698,0.9801324503311258,top,145827.5108,145678.239
2026-06-23,化学制药,3,300401.SZ,0.1895418047674422,0.0434870231564815,0.1460547816109607,0.9735099337748344,top,778249.412265,1853202.388
2026-06-23,化学制药,3,300966.SZ,0.16555960078769782,0.0434870231564815,0.12207257763121632,0.9668874172185431,top,178517.2014,369603.641
2026-06-23,化学制药,3,603669.SH,0.1428241801999821,0.0434870231564815,0.0993371570435006,0.9602649006622517,top,169536.39014,197415.974
2026-06-23,化学制药,3,300558.SZ,0.13954774081066867,0.0434870231564815,0.09606071765418717,0.9536423841059603,top,1437061.51506,1460196.863
2026-06-23,化学制药,3,300204.SZ,0.11673270249367995,0.0434870231564815,0.07324567933719844,0.9470198675496688,top,642753.0874600001,1278925.201
2026-06-23,化学制药,3,920478.BJ,0.11590227527501895,0.0434870231564815,0.07241525211853744,0.9403973509933775,top,27152.645232,73441.922
2026-06-23,化学制药,3,000756.SZ,0.1124956990031114,0.0434870231564815,0.0690086758466299,0.9337748344370861,top,345331.70246400003,141000.674
