n_stock,industry_ret,top_mean_excess,bottom_mean_excess,k_spread,k_score,dispersion_std,iqr_excess,positive_ratio,negative_ratio,date,industry,window,k_zscore,k_pct
45,0.009118948373840845,0.07714881830636605,-0.08144477384835695,0.15859359215472302,0.15859359215472302,0.05809468224754607,0.05012133565503252,0.4666666666666667,0.5333333333333333,2026-06-23,包装印刷,3,1.6507220564681524,0.9486166007905138
53,0.030988682923899384,0.082136616334164,-0.06078411337451197,0.14292072970867598,0.14292072970867598,0.0559697092065177,0.04014157799300788,0.5849056603773585,0.41509433962264153,2026-06-23,生物制品,3,1.8755408080669913,0.9486166007905138
30,-0.014065137613251401,0.09196896994256819,-0.032618524405105064,0.12458749434767324,0.12458749434767324,0.06750005410851033,0.04212082440193787,0.5,0.5,2026-06-23,煤炭开采,3,1.884888723382163,0.9486166007905138
57,0.0423364412235452,0.06968942804955651,-0.08568132994622944,0.15537075799578595,0.15537075799578595,0.06023470037433801,0.07061998394377866,0.2982456140350877,0.7017543859649122,2026-06-23,化学原料,3,1.836711602436069,0.9367588932806324
28,0.006549916645497463,0.05155098591477791,-0.06348422349843008,0.115035209413208,0.115035209413208,0.04300133226307485,0.044014404818262576,0.42857142857142855,0.5714285714285714,2026-06-23,出版,3,1.6299812923800916,0.932806324110672
16,-0.012767667930118538,0.02833977611384554,-0.17025472302176425,0.19859449913560978,0.19859449913560978,0.07483030790571443,0.06106103508571126,0.1875,0.8125,2026-06-23,玻璃玻纤,3,1.8698323032838917,0.9288537549407114
84,0.02741259433209516,0.08679995684566826,-0.09426573340362512,0.18106569024929337,0.18106569024929337,0.06805235214232422,0.06437920544890963,0.25,0.75,2026-06-23,通信设备,3,1.6835888885614227,0.9288537549407114
47,-0.03257209075200328,0.09012948840857819,-0.04274476794272091,0.1328742563512991,0.1328742563512991,0.06223511183822663,0.0313000745096792,0.6382978723404256,0.3617021276595745,2026-06-23,航空装备Ⅱ,3,1.4583388493218274,0.9288537549407114
96,0.014743486500932797,0.08097195057515884,-0.09085334072078688,0.1718252912959457,0.1718252912959457,0.06622757249177569,0.06044242944655842,0.3020833333333333,0.6979166666666666,2026-06-23,消费电子,3,1.6153971966705811,0.924901185770751
101,-0.03399761751660004,0.057231976238753035,-0.08124351642823892,0.13847549266699194,0.13847549266699194,0.05485592689040687,0.05307924839911138,0.3465346534653465,0.6534653465346535,2026-06-23,电力,3,1.7599130971287429,0.924901185770751
135,0.00012734040089449662,0.06680555606148987,-0.0796088323758332,0.14641438843732307,0.14641438843732307,0.05383364777695031,0.057053445891882104,0.37777777777777777,0.6222222222222222,2026-06-23,电网设备,3,1.6389683097548002,0.9209486166007905
37,-0.030052651156361434,0.09019970763512052,-0.056177227297991954,0.14637693493311246,0.14637693493311246,0.05727774726841844,0.06341796969637237,0.5135135135135135,0.4864864864864865,2026-06-23,专业工程,3,1.5429665597504687,0.9209486166007905
61,-0.04214773306209887,0.12336875454530244,-0.07499841203648008,0.19836716658178252,0.19836716658178252,0.07952775176802107,0.06777609986813271,0.45901639344262296,0.5409836065573771,2026-06-23,元件,3,1.7738534759185876,0.9169960474308301
39,-0.023254208111430454,0.08862751289524867,-0.0696131214024753,0.15824063429772398,0.15824063429772398,0.06134329443385294,0.057150693376557093,0.48717948717948717,0.5128205128205128,2026-06-23,基础建设,3,1.4469542901359076,0.9169960474308301
66,-0.01859271228567309,0.06733674681856967,-0.09527902321014693,0.1626157700287166,0.1626157700287166,0.06226107776329548,0.05794290752480247,0.3333333333333333,0.6666666666666666,2026-06-23,光伏设备,3,1.5097712339026745,0.9090909090909091
51,0.06871563193653672,0.06647464312944804,-0.07244611813839782,0.13892076126784586,0.13892076126784586,0.05157834278446484,0.040769826629787786,0.21568627450980393,0.7843137254901961,2026-06-23,医疗服务,3,1.3339528653949693,0.8972332015810277
33,0.0170930844601011,0.06622949320672364,-0.09168917802119601,0.15791867122791964,0.15791867122791964,0.05842758597055706,0.07836396542320134,0.45454545454545453,0.5454545454545454,2026-06-23,金属新材料,3,1.0121114357169816,0.8932806324110671
26,-0.002131565788929002,0.09811392338002554,-0.04467775005177953,0.14279167343180507,0.14279167343180507,0.052358359369907924,0.0678546930954792,0.6153846153846154,0.38461538461538464,2026-06-23,环保设备Ⅱ,3,1.2001736734928454,0.8893280632411067
